onset	duration	trial_type	trial_number	event_type	cue_to_participant	stimulus_type	time_until_response	rated_success_of_regulation	onset_uncorrected
0.007	10.014	Instruction	-1	Picture	Instruction	n/a	n/a	n/a	27.3
10.037	5.007	ITI	0	Picture	Fixation+	1	17.909	n/a	37.33
15.06	2.006	Cue	0	Picture	Maintain	1	15.886	n/a	42.353
17.066	4.99	Pic	0	Picture	IAPS_26	1	10.896	n/a	44.36
22.056	2.006	Blank	0	Picture	BLANK	1	8.89	n/a	49.35
32.952	n/a	ConfirmRating	0	Response	n/a	1	n/a	2	60.245
32.982	6.002	ITI	1	Picture	Fixation+	2	16.399	n/a	60.275
39.0	2.006	Cue	1	Picture	Enhance	2	14.377	n/a	66.293
41.006	4.99	Pic	1	Picture	IAPS_36	2	9.386	n/a	68.299
45.996	2.006	Blank	1	Picture	BLANK	2	7.381	n/a	73.29
55.383	n/a	ConfirmRating	1	Response	n/a	2	n/a	6	82.676
55.413	4.012	ITI	2	Picture	Fixation+	3	14.356	n/a	82.706
59.442	2.006	Cue	2	Picture	Suppress	3	12.334	n/a	86.735
61.448	4.99	Pic	2	Picture	IAPS_01	3	7.344	n/a	88.741
66.438	2.006	Blank	2	Picture	BLANK	3	5.338	n/a	93.731
73.781	n/a	ConfirmRating	2	Response	n/a	3	n/a	0	101.075
73.799	5.007	ITI	3	Picture	Fixation+	4	13.726	n/a	101.092
78.822	2.006	Cue	3	Picture	Maintain	4	11.703	n/a	106.116
80.828	4.99	Pic	3	Picture	IAPS_46	4	6.713	n/a	108.122
85.819	2.006	Blank	3	Picture	BLANK	4	4.707	n/a	113.112
92.531	n/a	ConfirmRating	3	Response	n/a	4	n/a	7	119.825
92.549	5.007	ITI	4	Picture	Fixation+	4	12.31	n/a	119.843
97.573	2.006	Cue	4	Picture	Maintain	4	10.287	n/a	124.866
99.579	4.99	Pic	4	Picture	IAPS_49	4	5.297	n/a	126.872
104.569	2.006	Blank	4	Picture	BLANK	4	3.291	n/a	131.863
109.866	n/a	ConfirmRating	4	Response	n/a	4	n/a	7	137.159
109.891	6.002	ITI	5	Picture	Fixation+	2	12.109	n/a	137.184
115.909	2.006	Cue	5	Picture	Enhance	2	10.087	n/a	143.202
117.915	4.99	Pic	5	Picture	IAPS_37	2	5.096	n/a	145.208
122.905	2.006	Blank	5	Picture	BLANK	2	3.09	n/a	150.199
128.002	n/a	ConfirmRating	5	Response	n/a	2	n/a	5	155.295
128.028	4.012	ITI	6	Picture	Fixation+	1	13.216	n/a	155.322
132.057	2.006	Cue	6	Picture	Maintain	1	11.194	n/a	159.35
134.063	4.99	Pic	6	Picture	IAPS_27	1	6.203	n/a	161.356
139.053	2.006	Blank	6	Picture	BLANK	1	4.197	n/a	166.346
145.256	n/a	ConfirmRating	6	Response	n/a	1	n/a	2	172.55
145.287	6.002	ITI	7	Picture	Fixation+	3	17.07	n/a	172.58
151.305	2.006	Cue	7	Picture	Suppress	3	15.047	n/a	178.598
153.311	4.99	Pic	7	Picture	IAPS_02	3	10.057	n/a	180.604
158.301	2.006	Blank	7	Picture	BLANK	3	8.051	n/a	185.595
168.358	n/a	ConfirmRating	7	Response	n/a	3	n/a	3	195.651
168.381	5.007	ITI	8	Picture	Fixation+	4	12.182	n/a	195.674
173.404	2.006	Cue	8	Picture	Maintain	4	10.16	n/a	200.698
175.41	4.99	Pic	8	Picture	IAPS_52	4	5.169	n/a	202.704
180.401	2.006	Blank	8	Picture	BLANK	4	3.163	n/a	207.694
185.57	n/a	ConfirmRating	8	Response	n/a	4	n/a	7	212.863
185.59	6.002	ITI	9	Picture	Fixation+	1	11.385	n/a	212.883
191.608	2.006	Cue	9	Picture	Maintain	1	9.363	n/a	218.901
193.614	4.99	Pic	9	Picture	IAPS_28	1	4.372	n/a	220.907
198.604	2.006	Blank	9	Picture	BLANK	1	2.366	n/a	225.898
202.977	n/a	ConfirmRating	9	Response	n/a	1	n/a	6	230.27
202.998	5.007	ITI	10	Picture	Fixation+	2	12.161	n/a	230.291
208.021	2.006	Cue	10	Picture	Enhance	2	10.138	n/a	235.314
