onset	duration	response_time
17.8	n/a	0.230
21.1	n/a	0.286
29.0	n/a	0.219
38.7	n/a	0.182
43.8	n/a	0.223
48.7	n/a	0.195
51.8	n/a	0.184
56.7	n/a	0.190
66.9	n/a	0.209
71.6	n/a	0.239
77.7	n/a	0.180
82.9	n/a	0.241
88.1	n/a	0.197
97.0	n/a	0.205
104.4	n/a	0.235
110.7	n/a	0.246
116.1	n/a	0.237
118.9	n/a	0.229
126.2	n/a	0.187
132.3	n/a	0.238
136.5	n/a	0.234
141.5	n/a	0.232
149.7	n/a	0.218
154.3	n/a	0.229
159.1	n/a	0.255
163.8	n/a	0.232
170.3	n/a	0.227
173.9	n/a	0.279
178.5	n/a	0.192
187.1	n/a	0.248
195.4	n/a	0.199
202.4	n/a	0.204
205.7	n/a	0.289
215.1	n/a	0.206
221.5	n/a	0.221
226.1	n/a	0.260
236.0	n/a	0.236
238.4	n/a	0.385
241.3	n/a	0.217
245.7	n/a	0.271
249.6	n/a	0.232
257.5	n/a	0.203
259.9	n/a	0.278
268.0	n/a	0.238
274.7	n/a	0.236
284.0	n/a	0.235
287.0	n/a	0.242
290.7	n/a	0.209
