onset	duration	response_time
15.4	n/a	0.179
23.5	n/a	0.298
32.9	n/a	0.219
40.9	n/a	0.255
51.0	n/a	0.459
57.4	n/a	0.267
60.4	n/a	0.554
70.8	n/a	0.330
77.2	n/a	0.210
86.8	n/a	0.223
91.8	n/a	0.228
99.7	n/a	0.208
105.9	n/a	0.254
111.3	n/a	0.241
116.5	n/a	0.350
122.1	n/a	0.282
125.1	n/a	0.341
131.9	n/a	0.259
141.8	n/a	0.235
151.1	n/a	0.240
159.7	n/a	0.304
165.2	n/a	0.260
169.5	n/a	0.307
173.4	n/a	0.362
178.3	n/a	0.296
181.1	n/a	0.306
188.2	n/a	0.280
195.2	n/a	0.199
203.0	n/a	0.230
212.8	n/a	0.224
220.1	n/a	0.317
227.9	n/a	0.287
231.5	n/a	0.454
239.8	n/a	0.261
243.3	n/a	0.271
247.6	n/a	0.284
250.8	n/a	0.272
256.1	n/a	0.196
261.0	n/a	0.220
265.8	n/a	0.228
271.1	n/a	0.240
273.6	n/a	0.305
280.0	n/a	0.370
283.9	n/a	0.371
293.5	n/a	0.264
296.7	n/a	0.358
