onset	duration	trial_type	trial_number	event_type	cue_to_participant	stimulus_type	time_until_response	rated_success_of_regulation	onset_uncorrected
0.016	10.014	Instruction	-1	Picture	Instruction	n/a	n/a	n/a	32.025
10.046	5.007	ITI	0	Picture	Fixation+	1	16.277	n/a	42.055
15.069	2.006	Cue	0	Picture	Maintain	1	14.255	n/a	47.078
17.075	4.99	Pic	0	Picture	IAPS_01	1	9.265	n/a	49.084
22.065	2.006	Blank	0	Picture	BLANK	1	7.259	n/a	54.075
31.33	n/a	ConfirmRating	0	Response	n/a	1	n/a	5	63.339
31.35	6.002	ITI	1	Picture	Fixation+	2	12.487	n/a	63.359
37.368	2.006	Cue	1	Picture	Enhance	2	10.464	n/a	69.377
39.374	4.99	Pic	1	Picture	IAPS_26	2	5.474	n/a	71.383
44.364	2.006	Blank	1	Picture	BLANK	2	3.468	n/a	76.373
49.838	n/a	ConfirmRating	1	Response	n/a	2	n/a	6	81.847
49.868	4.012	ITI	2	Picture	Fixation+	3	15.053	n/a	81.877
53.897	2.006	Cue	2	Picture	Suppress	3	13.031	n/a	85.906
55.903	4.99	Pic	2	Picture	IAPS_36	3	8.041	n/a	87.912
60.893	2.006	Blank	2	Picture	BLANK	3	6.035	n/a	92.902
68.934	n/a	ConfirmRating	2	Response	n/a	3	n/a	5	100.943
68.95	5.007	ITI	3	Picture	Fixation+	4	11.535	n/a	100.96
73.974	2.006	Cue	3	Picture	Maintain	4	9.513	n/a	105.983
75.98	4.99	Pic	3	Picture	IAPS_46	4	4.522	n/a	107.989
80.97	2.006	Blank	3	Picture	BLANK	4	2.516	n/a	112.979
85.492	n/a	ConfirmRating	3	Response	n/a	4	n/a	6	117.502
85.512	5.007	ITI	4	Picture	Fixation+	4	10.374	n/a	117.522
90.536	2.006	Cue	4	Picture	Maintain	4	8.351	n/a	122.545
92.542	4.99	Pic	4	Picture	IAPS_49	4	3.361	n/a	124.551
97.532	2.006	Blank	4	Picture	BLANK	4	1.355	n/a	129.542
100.893	n/a	ConfirmRating	4	Response	n/a	4	n/a	7	132.902
100.914	6.002	ITI	5	Picture	Fixation+	2	11.076	n/a	132.923
106.932	2.006	Cue	5	Picture	Enhance	2	9.053	n/a	138.942
108.938	4.99	Pic	5	Picture	IAPS_27	2	4.063	n/a	140.948
113.929	2.006	Blank	5	Picture	BLANK	2	2.057	n/a	145.938
117.992	n/a	ConfirmRating	5	Response	n/a	2	n/a	6	150.001
118.024	4.012	ITI	6	Picture	Fixation+	1	10.63	n/a	150.033
122.052	2.006	Cue	6	Picture	Maintain	1	8.607	n/a	154.061
124.058	4.99	Pic	6	Picture	IAPS_02	1	3.617	n/a	156.067
129.048	2.006	Blank	6	Picture	BLANK	1	1.611	n/a	161.058
132.666	n/a	ConfirmRating	6	Response	n/a	1	n/a	6	164.675
132.696	6.002	ITI	7	Picture	Fixation+	3	10.529	n/a	164.705
138.714	2.006	Cue	7	Picture	Suppress	3	8.506	n/a	170.723
140.72	4.99	Pic	7	Picture	IAPS_37	3	3.516	n/a	172.729
145.71	2.006	Blank	7	Picture	BLANK	3	1.51	n/a	177.72
149.226	n/a	ConfirmRating	7	Response	n/a	3	n/a	7	181.236
149.258	5.007	ITI	8	Picture	Fixation+	4	10.31	n/a	181.267
154.281	2.006	Cue	8	Picture	Maintain	4	8.288	n/a	186.291
156.287	4.99	Pic	8	Picture	IAPS_52	4	3.297	n/a	188.297
161.278	2.006	Blank	8	Picture	BLANK	4	1.291	n/a	193.287
164.575	n/a	ConfirmRating	8	Response	n/a	4	n/a	7	196.584
164.593	6.002	ITI	9	Picture	Fixation+	1	10.661	n/a	196.603
170.612	2.006	Cue	9	Picture	Maintain	1	8.638	n/a	202.621
172.618	4.99	Pic	9	Picture	IAPS_03	1	3.648	n/a	204.627
177.608	2.006	Blank	9	Picture	BLANK	1	1.642	n/a	209.617
