onset	duration	trial_type	trial_number	event_type	cue_to_participant	stimulus_type	time_until_response	rated_success_of_regulation	onset_uncorrected
0.015	10.014	Instruction	-1	Picture	Instruction	n/a	n/a	n/a	29.505
10.045	5.007	ITI	0	Picture	Fixation+	1	14.367	n/a	39.535
15.068	2.006	Cue	0	Picture	Maintain	1	12.344	n/a	44.559
17.074	4.99	Pic	0	Picture	IAPS_26	1	7.354	n/a	46.565
22.065	2.006	Blank	0	Picture	BLANK	1	5.348	n/a	51.555
29.418	n/a	ConfirmRating	0	Response	n/a	1	n/a	3	58.909
29.442	6.002	ITI	1	Picture	Fixation+	2	12.483	n/a	58.933
35.46	2.006	Cue	1	Picture	Enhance	2	10.46	n/a	64.951
37.466	4.99	Pic	1	Picture	IAPS_36	2	5.47	n/a	66.957
42.457	2.006	Blank	1	Picture	BLANK	2	3.464	n/a	71.947
47.926	n/a	ConfirmRating	1	Response	n/a	2	n/a	6	77.417
47.944	4.012	ITI	2	Picture	Fixation+	3	12.728	n/a	77.435
51.973	2.006	Cue	2	Picture	Suppress	3	10.705	n/a	81.463
53.979	4.99	Pic	2	Picture	IAPS_01	3	5.715	n/a	83.469
58.969	2.006	Blank	2	Picture	BLANK	3	3.709	n/a	88.46
64.684	n/a	ConfirmRating	2	Response	n/a	3	n/a	5	94.174
64.706	5.007	ITI	3	Picture	Fixation+	4	12.451	n/a	94.196
69.729	2.006	Cue	3	Picture	Maintain	4	10.429	n/a	99.219
71.735	4.99	Pic	3	Picture	IAPS_46	4	5.439	n/a	101.225
76.725	2.006	Blank	3	Picture	BLANK	4	3.433	n/a	106.216
82.164	n/a	ConfirmRating	3	Response	n/a	4	n/a	6	111.654
82.196	5.007	ITI	4	Picture	Fixation+	4	11.688	n/a	111.687
87.22	2.006	Cue	4	Picture	Maintain	4	9.665	n/a	116.71
89.226	4.99	Pic	4	Picture	IAPS_49	4	4.675	n/a	118.716
94.216	2.006	Blank	4	Picture	BLANK	4	2.669	n/a	123.706
98.891	n/a	ConfirmRating	4	Response	n/a	4	n/a	6	128.381
98.908	6.002	ITI	5	Picture	Fixation+	2	13.52	n/a	128.398
104.926	2.006	Cue	5	Picture	Enhance	2	11.498	n/a	134.416
106.932	4.99	Pic	5	Picture	IAPS_37	2	6.507	n/a	136.422
111.922	2.006	Blank	5	Picture	BLANK	2	4.501	n/a	141.412
118.43	n/a	ConfirmRating	5	Response	n/a	2	n/a	5	147.92
118.454	4.012	ITI	6	Picture	Fixation+	1	11.435	n/a	147.945
122.483	2.006	Cue	6	Picture	Maintain	1	9.412	n/a	151.973
124.489	4.99	Pic	6	Picture	IAPS_27	1	4.422	n/a	153.979
129.479	2.006	Blank	6	Picture	BLANK	1	2.416	n/a	158.97
133.901	n/a	ConfirmRating	6	Response	n/a	1	n/a	3	163.392
133.922	6.002	ITI	7	Picture	Fixation+	3	11.498	n/a	163.413
139.941	2.006	Cue	7	Picture	Suppress	3	9.476	n/a	169.431
141.947	4.99	Pic	7	Picture	IAPS_02	3	4.485	n/a	171.437
146.937	2.006	Blank	7	Picture	BLANK	3	2.479	n/a	176.427
151.422	n/a	ConfirmRating	7	Response	n/a	3	n/a	7	180.912
151.446	5.007	ITI	8	Picture	Fixation+	4	13.069	n/a	180.936
156.47	2.006	Cue	8	Picture	Maintain	4	11.046	n/a	185.96
158.476	4.99	Pic	8	Picture	IAPS_52	4	6.056	n/a	187.966
163.466	2.006	Blank	8	Picture	BLANK	4	4.05	n/a	192.956
169.522	n/a	ConfirmRating	8	Response	n/a	4	n/a	5	199.012
