onset	duration	trial_type	trial_number	event_type	cue_to_participant	stimulus_type	time_until_response	rated_success_of_regulation	onset_uncorrected
0.017	10.014	Instruction	-1	Picture	Instruction	n/a	n/a	n/a	0.343
10.047	5.007	ITI	0	Picture	Fixation+	1	19.649	n/a	10.373
15.07	2.006	Cue	0	Picture	Maintain	1	17.627	n/a	15.396
17.076	4.99	Pic	0	Picture	IAPS_01	1	12.636	n/a	17.402
22.067	2.006	Blank	0	Picture	BLANK	1	10.63	n/a	22.393
34.703	n/a	ConfirmRating	0	Response	n/a	1	n/a	3	35.029
34.733	6.002	ITI	1	Picture	Fixation+	2	13.537	n/a	35.059
40.751	2.006	Cue	1	Picture	Enhance	2	11.515	n/a	41.077
42.757	4.99	Pic	1	Picture	IAPS_26	2	6.525	n/a	43.083
47.747	2.006	Blank	1	Picture	BLANK	2	4.519	n/a	48.073
54.272	n/a	ConfirmRating	1	Response	n/a	2	n/a	6	54.598
54.296	4.012	ITI	2	Picture	Fixation+	3	12.463	n/a	54.622
58.325	2.006	Cue	2	Picture	Suppress	3	10.44	n/a	58.651
60.331	4.99	Pic	2	Picture	IAPS_36	3	5.45	n/a	60.657
65.321	2.006	Blank	2	Picture	BLANK	3	3.444	n/a	65.647
70.771	n/a	ConfirmRating	2	Response	n/a	3	n/a	3	71.097
70.792	5.007	ITI	3	Picture	Fixation+	4	12.035	n/a	71.118
75.815	2.006	Cue	3	Picture	Maintain	4	10.012	n/a	76.141
77.821	4.99	Pic	3	Picture	IAPS_46	4	5.022	n/a	78.147
82.811	2.006	Blank	3	Picture	BLANK	4	3.016	n/a	83.137
87.833	n/a	ConfirmRating	3	Response	n/a	4	n/a	6	88.159
87.851	5.007	ITI	4	Picture	Fixation+	4	12.91	n/a	88.177
92.875	2.006	Cue	4	Picture	Maintain	4	10.887	n/a	93.201
94.881	4.99	Pic	4	Picture	IAPS_49	4	5.897	n/a	95.207
99.871	2.006	Blank	4	Picture	BLANK	4	3.891	n/a	100.197
105.768	n/a	ConfirmRating	4	Response	n/a	4	n/a	7	106.094
105.79	6.002	ITI	5	Picture	Fixation+	2	13.102	n/a	106.116
111.808	2.006	Cue	5	Picture	Enhance	2	11.079	n/a	112.134
113.814	4.99	Pic	5	Picture	IAPS_27	2	6.089	n/a	114.14
