onset	duration	trial_type	event_type	time_until_response	response_time	trial_number	block_num_within_trial	image_seq_num_within_block	question_seq_num_within_block	image_seq_num	picture_number	condition	question_type	block_type	rating	rating_computed	onset_uncorrected	KDEV_imagefile
0.003	10.014	ITI	Fixation+	102.142	n/a	1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	30.433	n/a
10.033	0.497	angry	Picture	101.628	n/a	1	1	1	n/a	1	46	2	n/a	n/a	n/a	n/a	40.464	AF09HAS.jpg
10.53	0.514	Blank	Blank	101.114	n/a	1	1	1	n/a	1	n/a	2	n/a	n/a	n/a	n/a	40.961	n/a
11.061	0.497	angry	Picture	100.6	n/a	1	1	2	n/a	2	69	2	n/a	n/a	n/a	n/a	41.492	AM10HAS.jpg
11.558	0.514	Blank	Blank	100.086	n/a	1	1	2	n/a	2	n/a	2	n/a	n/a	n/a	n/a	41.989	n/a
12.089	0.497	angry	Picture	99.572	n/a	1	1	3	n/a	3	71	2	n/a	n/a	n/a	n/a	42.52	BM12HAS.jpg
12.586	0.514	Blank	Blank	99.058	n/a	1	1	3	n/a	3	n/a	2	n/a	n/a	n/a	n/a	43.017	n/a
13.117	0.497	angry	Picture	98.544	n/a	1	1	4	n/a	4	51	2	n/a	n/a	n/a	n/a	43.547	AF20HAS.jpg
13.614	0.514	Blank	Blank	98.03	n/a	1	1	4	n/a	4	n/a	2	n/a	n/a	n/a	n/a	44.045	n/a
14.144	0.497	angry	Picture	97.516	n/a	1	1	5	n/a	5	67	2	n/a	n/a	n/a	n/a	44.575	BM08HAS.jpg
14.642	0.514	Blank	Blank	97.002	n/a	1	1	5	n/a	5	n/a	2	n/a	n/a	n/a	n/a	45.073	n/a
15.172	0.497	angry	Picture	96.489	n/a	1	1	6	n/a	6	60	2	n/a	n/a	n/a	n/a	45.603	AF32HAS.jpg
15.67	0.514	Blank	Blank	95.975	n/a	1	1	6	n/a	6	n/a	2	n/a	n/a	n/a	n/a	46.1	n/a
16.2	0.497	angry	Picture	95.461	n/a	1	1	7	n/a	7	42	2	n/a	n/a	n/a	n/a	46.631	AF03HAS.jpg
16.697	0.514	Blank	Blank	94.947	n/a	1	1	7	n/a	7	n/a	2	n/a	n/a	n/a	n/a	47.128	n/a
17.228	0.497	angry	Picture	94.433	n/a	1	1	8	n/a	8	55	2	n/a	n/a	n/a	n/a	47.659	AF25HAS.jpg
17.725	0.514	Blank	Blank	93.919	n/a	1	1	8	n/a	8	n/a	2	n/a	n/a	n/a	n/a	48.156	n/a
18.256	0.497	angry	Picture	93.405	n/a	1	1	9	n/a	9	72	2	n/a	n/a	n/a	n/a	48.687	AM14HAS.jpg
18.753	0.514	Blank	Blank	92.891	n/a	1	1	9	n/a	9	n/a	2	n/a	n/a	n/a	n/a	49.184	n/a
19.284	0.497	angry	Picture	92.377	n/a	1	1	10	n/a	10	63	2	n/a	n/a	n/a	n/a	49.715	AM04HAS.jpg
19.781	0.514	Blank	Blank	91.863	n/a	1	1	10	n/a	10	n/a	2	n/a	n/a	n/a	n/a	50.212	n/a
20.312	0.497	angry	Picture	91.349	n/a	1	1	11	n/a	11	58	2	n/a	n/a	n/a	n/a	50.743	BF29HAS.jpg
20.809	0.514	Blank	Blank	90.835	n/a	1	1	11	n/a	11	n/a	2	n/a	n/a	n/a	n/a	51.24	n/a
21.34	0.497	angry	Picture	90.321	n/a	1	1	12	n/a	12	48	2	n/a	n/a	n/a	n/a	51.77	AF14HAS.jpg
