onset	duration	trial_type	trial_number	event_type	cue_to_participant	stimulus_type	time_until_response	rated_success_of_regulation	onset_uncorrected
0.011	10.014	Instruction	-1	Picture	Instruction	n/a	n/a	n/a	29.571
10.042	5.007	ITI	0	Picture	Fixation+	1	15.635	n/a	39.601
15.065	2.006	Cue	0	Picture	Maintain	1	13.612	n/a	44.625
17.071	4.99	Pic	0	Picture	IAPS_26	1	8.622	n/a	46.631
22.061	2.006	Blank	0	Picture	BLANK	1	6.616	n/a	51.621
30.683	n/a	ConfirmRating	0	Response	n/a	1	n/a	3	60.243
30.715	6.002	ITI	1	Picture	Fixation+	2	13.962	n/a	60.275
36.733	2.006	Cue	1	Picture	Enhance	2	11.94	n/a	66.293
38.739	4.99	Pic	1	Picture	IAPS_36	2	6.949	n/a	68.299
43.73	2.006	Blank	1	Picture	BLANK	2	4.943	n/a	73.289
50.679	n/a	ConfirmRating	1	Response	n/a	2	n/a	3	80.239
50.709	4.012	ITI	2	Picture	Fixation+	3	12.206	n/a	80.269
54.738	2.006	Cue	2	Picture	Suppress	3	10.184	n/a	84.298
56.744	4.99	Pic	2	Picture	IAPS_01	3	5.194	n/a	86.304
61.734	2.006	Blank	2	Picture	BLANK	3	3.187	n/a	91.294
66.928	n/a	ConfirmRating	2	Response	n/a	3	n/a	0	96.487
66.956	5.007	ITI	3	Picture	Fixation+	4	10.854	n/a	96.516
71.98	2.006	Cue	3	Picture	Maintain	4	8.831	n/a	101.54
73.986	4.99	Pic	3	Picture	IAPS_46	4	3.841	n/a	103.546
78.976	2.006	Blank	3	Picture	BLANK	4	1.835	n/a	108.536
82.817	n/a	ConfirmRating	3	Response	n/a	4	n/a	3	112.377
82.839	5.007	ITI	4	Picture	Fixation+	4	11.992	n/a	112.399
87.862	2.006	Cue	4	Picture	Maintain	4	9.97	n/a	117.422
89.868	4.99	Pic	4	Picture	IAPS_49	4	4.979	n/a	119.428
94.858	2.006	Blank	4	Picture	BLANK	4	2.974	n/a	124.418
99.838	n/a	ConfirmRating	4	Response	n/a	4	n/a	6	129.398
