onset	duration	trial_type	trial_number	event_type	cue_to_participant	stimulus_type	time_until_response	rated_success_of_regulation	onset_uncorrected
0.002	10.008	Instruction	-1	Picture	Instruction	n/a	n/a	n/a	32.306
10.01	5.006	ITI	0	Picture	Fixation+	1	11.953	n/a	42.314
15.016	2.006	Cue	0	Picture	Maintain	1	9.947	n/a	47.321
17.022	4.994	Pic	0	Picture	IAPS_01	1	4.953	n/a	49.327
22.016	2.002	Blank	0	Picture	BLANK	1	2.951	n/a	54.321
26.969	0.0	ConfirmRating	0	Response	n/a	1	0.0	7	59.274
26.97	6.001	ITI	1	Picture	Fixation+	2	10.666	n/a	59.274
32.971	2.006	Cue	1	Picture	Enhance	2	8.66	n/a	65.276
34.977	4.994	Pic	1	Picture	IAPS_26	2	3.666	n/a	67.281
39.971	2.002	Blank	1	Picture	BLANK	2	1.664	n/a	72.275
43.637	n/a	ConfirmRating	1	Response	n/a	2	n/a	6	75.942
43.664	4.012	ITI	2	Picture	Fixation+	3	11.805	n/a	75.969
47.676	2.006	Cue	2	Picture	Suppress	3	9.799	n/a	79.981
49.682	4.994	Pic	2	Picture	IAPS_36	3	4.805	n/a	81.987
54.676	2.002	Blank	2	Picture	BLANK	3	2.802	n/a	86.981
59.481	n/a	ConfirmRating	2	Response	n/a	3	n/a	7	91.785
59.497	5.006	ITI	3	Picture	Fixation+	4	11.198	n/a	91.802
64.504	2.006	Cue	3	Picture	Maintain	4	9.192	n/a	96.808
66.51	4.994	Pic	3	Picture	IAPS_46	4	4.198	n/a	98.814
71.504	2.002	Blank	3	Picture	BLANK	4	2.196	n/a	103.808
75.701	n/a	ConfirmRating	3	Response	n/a	4	n/a	7	108.006
75.728	5.006	ITI	4	Picture	Fixation+	4	10.879	n/a	108.032
80.734	2.006	Cue	4	Picture	Maintain	4	8.873	n/a	113.039
82.74	4.994	Pic	4	Picture	IAPS_49	4	3.879	n/a	115.045
87.734	2.002	Blank	4	Picture	BLANK	4	1.877	n/a	120.039
91.613	n/a	ConfirmRating	4	Response	n/a	4	n/a	7	123.918
91.627	6.001	ITI	5	Picture	Fixation+	2	10.47	n/a	123.931
97.628	2.006	Cue	5	Picture	Enhance	2	8.464	n/a	129.933
99.634	4.994	Pic	5	Picture	IAPS_27	2	3.47	n/a	131.938
104.628	2.002	Blank	5	Picture	BLANK	2	1.468	n/a	136.932
108.098	n/a	ConfirmRating	5	Response	n/a	2	n/a	6	140.402
108.122	4.012	ITI	6	Picture	Fixation+	1	10.834	n/a	140.427
112.135	2.006	Cue	6	Picture	Maintain	1	8.828	n/a	144.439
114.14	4.994	Pic	6	Picture	IAPS_02	1	3.834	n/a	146.445
119.134	2.002	Blank	6	Picture	BLANK	1	1.832	n/a	151.439
122.968	n/a	ConfirmRating	6	Response	n/a	1	n/a	7	155.273
122.994	6.001	ITI	7	Picture	Fixation+	3	10.632	n/a	155.298
128.995	2.006	Cue	7	Picture	Suppress	3	8.626	n/a	161.3
131.001	4.994	Pic	7	Picture	IAPS_37	3	3.632	n/a	163.305
135.995	2.002	Blank	7	Picture	BLANK	3	1.63	n/a	168.299
139.627	n/a	ConfirmRating	7	Response	n/a	3	n/a	7	171.932
139.655	5.006	ITI	8	Picture	Fixation+	4	10.944	n/a	171.96
144.662	2.006	Cue	8	Picture	Maintain	4	8.938	n/a	176.967
146.668	4.994	Pic	8	Picture	IAPS_52	4	3.944	n/a	178.972
151.662	2.002	Blank	8	Picture	BLANK	4	1.942	n/a	183.966
155.606	n/a	ConfirmRating	8	Response	n/a	4	n/a	7	187.91
155.62	6.001	ITI	9	Picture	Fixation+	1	10.954	n/a	187.925
161.622	2.006	Cue	9	Picture	Maintain	1	8.948	n/a	193.927
163.628	4.994	Pic	9	Picture	IAPS_03	1	3.954	n/a	195.932
168.622	2.002	Blank	9	Picture	BLANK	1	1.952	n/a	200.926
172.576	n/a	ConfirmRating	9	Response	n/a	1	n/a	7	204.88
172.581	5.006	ITI	10	Picture	Fixation+	2	10.034	n/a	204.885
177.587	2.006	Cue	10	Picture	Enhance	2	8.028	n/a	209.892
179.593	4.994	Pic	10	Picture	IAPS_28	2	3.034	n/a	211.898
184.587	2.002	Blank	10	Picture	BLANK	2	1.032	n/a	216.892
187.621	n/a	ConfirmRating	10	Response	n/a	2	n/a	6	219.926
187.651	4.012	ITI	11	Picture	Fixation+	3	11.568	n/a	219.955
191.663	2.006	Cue	11	Picture	Suppress	3	9.562	n/a	223.967
193.668	4.994	Pic	11	Picture	IAPS_38	3	4.568	n/a	225.973
198.662	2.002	Blank	11	Picture	BLANK	3	2.565	n/a	230.967
203.23	n/a	ConfirmRating	11	Response	n/a	3	n/a	6	235.535
203.251	6.001	ITI	12	Picture	Fixation+	2	10.74	n/a	235.556
209.253	2.006	Cue	12	Picture	Enhance	2	8.734	n/a	241.557
211.258	4.994	Pic	12	Picture	IAPS_29	2	3.74	n/a	243.563
216.252	2.002	Blank	12	Picture	BLANK	2	1.738	n/a	248.557
219.993	n/a	ConfirmRating	12	Response	n/a	2	n/a	6	252.297
220.012	5.006	ITI	13	Picture	Fixation+	1	13.129	n/a	252.317
225.019	2.006	Cue	13	Picture	Maintain	1	11.123	n/a	257.324
227.025	4.994	Pic	13	Picture	IAPS_04	1	6.129	n/a	259.329
232.019	2.002	Blank	13	Picture	BLANK	1	4.126	n/a	264.323
238.147	n/a	ConfirmRating	13	Response	n/a	1	n/a	7	270.452
238.166	4.012	ITI	14	Picture	Fixation+	4	11.414	n/a	270.471
242.178	2.006	Cue	14	Picture	Maintain	4	9.408	n/a	274.483
244.184	4.994	Pic	14	Picture	IAPS_55	4	4.414	n/a	276.488
249.178	2.002	Blank	14	Picture	BLANK	4	2.412	n/a	281.482
253.592	n/a	ConfirmRating	14	Response	n/a	4	n/a	7	285.897
253.601	5.006	ITI	15	Picture	Fixation+	3	11.191	n/a	285.906
258.608	2.006	Cue	15	Picture	Suppress	3	9.185	n/a	290.912
260.613	4.994	Pic	15	Picture	IAPS_39	3	4.191	n/a	292.918
265.607	2.002	Blank	15	Picture	BLANK	3	2.189	n/a	297.912
269.799	n/a	ConfirmRating	15	Response	n/a	3	n/a	7	302.103
269.832	6.001	ITI	16	Picture	Fixation+	2	10.128	n/a	302.136
275.833	2.006	Cue	16	Picture	Enhance	2	8.122	n/a	308.138
277.839	4.994	Pic	16	Picture	IAPS_30	2	3.128	n/a	310.143
282.833	2.002	Blank	16	Picture	BLANK	2	1.125	n/a	315.137
285.96	n/a	ConfirmRating	16	Response	n/a	2	n/a	6	318.265
285.963	6.001	ITI	17	Picture	Fixation+	1	10.339	n/a	318.267
291.964	2.006	Cue	17	Picture	Maintain	1	8.333	n/a	324.269
293.97	4.994	Pic	17	Picture	IAPS_05	1	3.339	n/a	326.274
298.964	2.002	Blank	17	Picture	BLANK	1	1.337	n/a	331.268
302.303	n/a	ConfirmRating	17	Response	n/a	1	n/a	7	334.608
302.326	4.012	ITI	18	Picture	Fixation+	3	14.413	n/a	334.63
306.338	2.006	Cue	18	Picture	Suppress	3	12.407	n/a	338.642
308.344	4.994	Pic	18	Picture	IAPS_40	3	7.413	n/a	340.648
313.338	2.002	Blank	18	Picture	BLANK	3	5.411	n/a	345.642
320.751	n/a	ConfirmRating	18	Response	n/a	3	n/a	5	353.055
320.778	5.006	ITI	19	Picture	Fixation+	4	10.532	n/a	353.083
325.785	2.006	Cue	19	Picture	Maintain	4	8.526	n/a	358.089
327.79	4.994	Pic	19	Picture	IAPS_58	4	3.532	n/a	360.095
332.784	2.002	Blank	19	Picture	BLANK	4	1.53	n/a	365.089
336.316	n/a	ConfirmRating	19	Response	n/a	4	n/a	7	368.621
336.345	6.001	ITI	20	Picture	Fixation+	4	11.445	n/a	368.65
342.347	2.006	Cue	20	Picture	Maintain	4	9.439	n/a	374.651
344.353	4.994	Pic	20	Picture	IAPS_47	4	4.445	n/a	376.657
349.347	2.002	Blank	20	Picture	BLANK	4	2.442	n/a	381.651
353.791	n/a	ConfirmRating	20	Response	n/a	4	n/a	7	386.096
353.803	5.006	ITI	21	Picture	Fixation+	3	10.205	n/a	386.107
358.81	2.006	Cue	21	Picture	Suppress	3	8.199	n/a	391.114
360.815	4.994	Pic	21	Picture	IAPS_41	3	3.205	n/a	393.12
365.809	2.002	Blank	21	Picture	BLANK	3	1.202	n/a	398.114
369.014	n/a	ConfirmRating	21	Response	n/a	3	n/a	6	401.318
369.039	4.012	ITI	22	Picture	Fixation+	1	12.807	n/a	401.343
373.051	2.006	Cue	22	Picture	Maintain	1	10.801	n/a	405.355
375.056	4.994	Pic	22	Picture	IAPS_06	1	5.807	n/a	407.361
380.05	2.002	Blank	22	Picture	BLANK	1	3.805	n/a	412.355
385.858	n/a	ConfirmRating	22	Response	n/a	1	n/a	6	418.162
385.866	4.012	ITI	23	Picture	Fixation+	2	11.872	n/a	418.171
389.878	2.006	Cue	23	Picture	Enhance	2	9.866	n/a	422.183
391.884	4.994	Pic	23	Picture	IAPS_16	2	4.873	n/a	424.188
396.878	2.002	Blank	23	Picture	BLANK	2	2.87	n/a	429.182
401.75	n/a	ConfirmRating	23	Response	n/a	2	n/a	5	434.055
401.765	5.006	ITI	24	Picture	Fixation+	1	10.029	n/a	434.07
406.772	2.006	Cue	24	Picture	Maintain	1	8.023	n/a	439.077
408.778	4.994	Pic	24	Picture	IAPS_07	1	3.029	n/a	441.082
