onset	duration	trial_type	trial_number	event_type	cue_to_participant	stimulus_type	time_until_response	rated_success_of_regulation	onset_uncorrected
0.003	10.014	Instruction	-1	Picture	Instruction	n/a	n/a	n/a	31.743
10.033	5.007	ITI	0	Picture	Fixation+	1	12.921	n/a	41.773
15.056	2.006	Cue	0	Picture	Maintain	1	10.898	n/a	46.796
17.062	4.99	Pic	0	Picture	IAPS_01	1	5.908	n/a	48.803
22.052	2.006	Blank	0	Picture	BLANK	1	3.902	n/a	53.793
27.96	n/a	ConfirmRating	0	Response	n/a	1	n/a	3	59.7
27.988	6.002	ITI	1	Picture	Fixation+	2	12.058	n/a	59.728
34.006	2.006	Cue	1	Picture	Enhance	2	10.035	n/a	65.746
36.012	4.99	Pic	1	Picture	IAPS_26	2	5.045	n/a	67.752
41.002	2.006	Blank	1	Picture	BLANK	2	3.039	n/a	72.742
46.047	n/a	ConfirmRating	1	Response	n/a	2	n/a	5	77.787
46.075	4.012	ITI	2	Picture	Fixation+	3	10.573	n/a	77.815
50.104	2.006	Cue	2	Picture	Suppress	3	8.55	n/a	81.844
52.11	4.99	Pic	2	Picture	IAPS_36	3	3.56	n/a	83.85
57.1	2.006	Blank	2	Picture	BLANK	3	1.554	n/a	88.84
60.659	n/a	ConfirmRating	2	Response	n/a	3	n/a	6	92.4
60.681	5.007	ITI	3	Picture	Fixation+	4	11.5	n/a	92.421
65.704	2.006	Cue	3	Picture	Maintain	4	9.477	n/a	97.445
67.71	4.99	Pic	3	Picture	IAPS_46	4	4.487	n/a	99.451
72.7	2.006	Blank	3	Picture	BLANK	4	2.481	n/a	104.441
77.187	n/a	ConfirmRating	3	Response	n/a	4	n/a	7	108.927
77.21	5.007	ITI	4	Picture	Fixation+	4	11.188	n/a	108.95
82.233	2.006	Cue	4	Picture	Maintain	4	9.166	n/a	113.974
84.239	4.99	Pic	4	Picture	IAPS_49	4	4.175	n/a	115.98
89.229	2.006	Blank	4	Picture	BLANK	4	2.169	n/a	120.97
93.405	n/a	ConfirmRating	4	Response	n/a	4	n/a	7	125.145
93.424	6.002	ITI	5	Picture	Fixation+	2	10.502	n/a	125.164
99.442	2.006	Cue	5	Picture	Enhance	2	8.48	n/a	131.182
101.448	4.99	Pic	5	Picture	IAPS_27	2	3.489	n/a	133.188
106.438	2.006	Blank	5	Picture	BLANK	2	1.483	n/a	138.179
109.928	n/a	ConfirmRating	5	Response	n/a	2	n/a	6	141.668
109.953	4.012	ITI	6	Picture	Fixation+	1	10.674	n/a	141.693
113.981	2.006	Cue	6	Picture	Maintain	1	8.651	n/a	145.722
115.987	4.99	Pic	6	Picture	IAPS_02	1	3.661	n/a	147.728
120.978	2.006	Blank	6	Picture	BLANK	1	1.655	n/a	152.718
124.638	n/a	ConfirmRating	6	Response	n/a	1	n/a	6	156.379
124.658	6.002	ITI	7	Picture	Fixation+	3	11.305	n/a	156.399
130.676	2.006	Cue	7	Picture	Suppress	3	9.283	n/a	162.417
132.682	4.99	Pic	7	Picture	IAPS_37	3	4.293	n/a	164.423
137.673	2.006	Blank	7	Picture	BLANK	3	2.286	n/a	169.413
141.965	n/a	ConfirmRating	7	Response	n/a	3	n/a	6	173.705
141.983	5.007	ITI	8	Picture	Fixation+	4	11.058	n/a	173.723
147.006	2.006	Cue	8	Picture	Maintain	4	9.035	n/a	178.747
149.012	4.99	Pic	8	Picture	IAPS_52	4	4.045	n/a	180.753
154.003	2.006	Blank	8	Picture	BLANK	4	2.039	n/a	185.743
158.048	n/a	ConfirmRating	8	Response	n/a	4	n/a	7	189.788
158.064	6.002	ITI	9	Picture	Fixation+	1	10.032	n/a	189.805
164.083	2.006	Cue	9	Picture	Maintain	1	8.009	n/a	195.823
166.089	4.99	Pic	9	Picture	IAPS_03	1	3.019	n/a	197.829
171.079	2.006	Blank	9	Picture	BLANK	1	1.013	n/a	202.819
174.097	n/a	ConfirmRating	9	Response	n/a	1	n/a	6	205.838
174.129	5.007	ITI	10	Picture	Fixation+	2	10.677	n/a	205.869
179.153	2.006	Cue	10	Picture	Enhance	2	8.655	n/a	210.893
181.159	4.99	Pic	10	Picture	IAPS_28	2	3.664	n/a	212.899
186.149	2.006	Blank	10	Picture	BLANK	2	1.658	n/a	217.889
189.813	n/a	ConfirmRating	10	Response	n/a	2	n/a	7	221.554
189.846	4.012	ITI	11	Picture	Fixation+	3	10.14	n/a	221.586
193.875	2.006	Cue	11	Picture	Suppress	3	8.117	n/a	225.615
195.881	4.99	Pic	11	Picture	IAPS_38	3	3.127	n/a	227.621
200.871	2.006	Blank	11	Picture	BLANK	3	1.121	n/a	232.611
203.998	n/a	ConfirmRating	11	Response	n/a	3	n/a	6	235.738
204.021	6.002	ITI	12	Picture	Fixation+	2	11.529	n/a	235.761
210.039	2.006	Cue	12	Picture	Enhance	2	9.506	n/a	241.779
212.045	4.99	Pic	12	Picture	IAPS_29	2	4.516	n/a	243.785
217.035	2.006	Blank	12	Picture	BLANK	2	2.51	n/a	248.775
221.551	n/a	ConfirmRating	12	Response	n/a	2	n/a	5	253.291
221.578	5.007	ITI	13	Picture	Fixation+	1	11.234	n/a	253.318
226.601	2.006	Cue	13	Picture	Maintain	1	9.211	n/a	258.341
