onset	duration	trial_type	event_type	time_until_response	response_time	trial_number	block_num_within_trial	image_seq_num_within_block	question_seq_num_within_block	image_seq_num	picture_number	condition	question_type	block_type	rating	rating_computed	onset_uncorrected	KDEV_imagefile
0.012	10.014	ITI	Fixation+	111.894	n/a	1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	29.174	n/a
10.042	0.497	angry	Picture	111.38	n/a	1	1	1	n/a	1	46	2	n/a	n/a	n/a	n/a	39.204	AF09HAS.jpg
10.54	0.514	Blank	Blank	110.866	n/a	1	1	1	n/a	1	n/a	2	n/a	n/a	n/a	n/a	39.701	n/a
11.07	0.497	angry	Picture	110.352	n/a	1	1	2	n/a	2	69	2	n/a	n/a	n/a	n/a	40.232	AM10HAS.jpg
11.568	0.514	Blank	Blank	109.838	n/a	1	1	2	n/a	2	n/a	2	n/a	n/a	n/a	n/a	40.729	n/a
12.098	0.497	angry	Picture	109.324	n/a	1	1	3	n/a	3	71	2	n/a	n/a	n/a	n/a	41.26	BM12HAS.jpg
12.596	0.514	Blank	Blank	108.81	n/a	1	1	3	n/a	3	n/a	2	n/a	n/a	n/a	n/a	41.757	n/a
13.126	0.497	angry	Picture	108.296	n/a	1	1	4	n/a	4	51	2	n/a	n/a	n/a	n/a	42.287	AF20HAS.jpg
13.623	0.514	Blank	Blank	107.782	n/a	1	1	4	n/a	4	n/a	2	n/a	n/a	n/a	n/a	42.785	n/a
14.154	0.497	angry	Picture	107.268	n/a	1	1	5	n/a	5	67	2	n/a	n/a	n/a	n/a	43.315	BM08HAS.jpg
14.651	0.514	Blank	Blank	106.754	n/a	1	1	5	n/a	5	n/a	2	n/a	n/a	n/a	n/a	43.813	n/a
15.182	0.497	angry	Picture	106.24	n/a	1	1	6	n/a	6	60	2	n/a	n/a	n/a	n/a	44.343	AF32HAS.jpg
15.679	0.514	Blank	Blank	105.726	n/a	1	1	6	n/a	6	n/a	2	n/a	n/a	n/a	n/a	44.84	n/a
16.21	0.497	angry	Picture	105.212	n/a	1	1	7	n/a	7	42	2	n/a	n/a	n/a	n/a	45.371	AF03HAS.jpg
16.707	0.514	Blank	Blank	104.698	n/a	1	1	7	n/a	7	n/a	2	n/a	n/a	n/a	n/a	45.868	n/a
17.238	0.497	angry	Picture	104.184	n/a	1	1	8	n/a	8	55	2	n/a	n/a	n/a	n/a	46.399	AF25HAS.jpg
17.735	0.514	Blank	Blank	103.671	n/a	1	1	8	n/a	8	n/a	2	n/a	n/a	n/a	n/a	46.896	n/a
18.266	0.497	angry	Picture	103.156	n/a	1	1	9	n/a	9	72	2	n/a	n/a	n/a	n/a	47.427	AM14HAS.jpg
18.763	0.514	Blank	Blank	102.643	n/a	1	1	9	n/a	9	n/a	2	n/a	n/a	n/a	n/a	47.924	n/a
19.294	0.497	angry	Picture	102.129	n/a	1	1	10	n/a	10	63	2	n/a	n/a	n/a	n/a	48.455	AM04HAS.jpg
19.791	0.514	Blank	Blank	101.615	n/a	1	1	10	n/a	10	n/a	2	n/a	n/a	n/a	n/a	48.952	n/a
20.321	0.497	angry	Picture	101.101	n/a	1	1	11	n/a	11	58	2	n/a	n/a	n/a	n/a	49.483	BF29HAS.jpg
20.819	0.514	Blank	Blank	100.587	n/a	1	1	11	n/a	11	n/a	2	n/a	n/a	n/a	n/a	49.98	n/a
21.349	0.497	angry	Picture	100.073	n/a	1	1	12	n/a	12	48	2	n/a	n/a	n/a	n/a	50.511	AF14HAS.jpg
21.847	0.514	Blank	Blank	99.559	n/a	1	1	12	n/a	12	n/a	2	n/a	n/a	n/a	n/a	51.008	n/a
22.377	0.497	angry	Picture	99.045	n/a	1	1	13	n/a	13	66	2	n/a	n/a	n/a	n/a	51.538	BM07HAS.jpg
22.875	0.514	Blank	Blank	98.531	n/a	1	1	13	n/a	13	n/a	2	n/a	n/a	n/a	n/a	52.036	n/a
23.405	0.497	angry	Picture	98.017	n/a	1	1	14	n/a	14	70	2	n/a	n/a	n/a	n/a	52.566	BM11HAS.jpg
23.902	0.514	Blank	Blank	97.503	n/a	1	1	14	n/a	14	n/a	2	n/a	n/a	n/a	n/a	53.064	n/a
24.433	0.497	angry	Picture	96.989	n/a	1	1	15	n/a	15	43	2	n/a	n/a	n/a	n/a	53.594	BF04HAS.jpg
24.93	0.514	Blank	Blank	96.475	n/a	1	1	15	n/a	15	n/a	2	n/a	n/a	n/a	n/a	54.092	n/a
25.461	0.497	angry	Picture	95.961	n/a	1	1	16	n/a	16	49	2	n/a	n/a	n/a	n/a	54.622	AF17HAS.jpg
25.958	0.514	Blank	Blank	95.447	n/a	1	1	16	n/a	16	n/a	2	n/a	n/a	n/a	n/a	55.119	n/a
26.489	0.497	angry	Picture	94.933	n/a	1	1	17	n/a	17	75	2	n/a	n/a	n/a	n/a	55.65	AM23HAS.jpg
26.986	0.514	Blank	Blank	94.419	n/a	1	1	17	n/a	17	n/a	2	n/a	n/a	n/a	n/a	56.147	n/a
27.517	0.497	angry	Picture	93.906	n/a	1	1	18	n/a	18	80	2	n/a	n/a	n/a	n/a	56.678	BM35HAS.jpg
28.014	0.514	Blank	Blank	93.392	n/a	1	1	18	n/a	18	n/a	2	n/a	n/a	n/a	n/a	57.175	n/a
28.544	0.497	angry	Picture	92.878	n/a	1	1	19	n/a	19	76	2	n/a	n/a	n/a	n/a	57.706	BM24HAS.jpg
29.042	0.514	Blank	Blank	92.364	n/a	1	1	19	n/a	19	n/a	2	n/a	n/a	n/a	n/a	58.203	n/a
29.572	0.497	angry	Picture	91.85	n/a	1	1	20	n/a	20	74	2	n/a	n/a	n/a	n/a	58.734	AM22HAS.jpg
30.07	0.514	Blank	Blank	91.336	n/a	1	1	20	n/a	20	n/a	2	n/a	n/a	n/a	n/a	59.231	n/a
30.6	10.014	ITI	Fixation+	81.306	n/a	1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	59.761	n/a
40.631	0.497	neutral	Picture	80.792	n/a	1	2	1	n/a	21	33	1	n/a	n/a	n/a	n/a	69.792	AM21NES.jpg
41.128	0.514	Blank	Blank	80.278	n/a	1	2	1	n/a	21	n/a	1	n/a	n/a	n/a	n/a	70.289	n/a
