onset	duration	trial_type	trial_number	event_type	cue_to_participant	stimulus_type	time_until_response	rated_success_of_regulation	onset_uncorrected
0.011	10.014	Instruction	-1	Picture	Instruction	n/a	n/a	n/a	27.963
10.041	5.007	ITI	0	Picture	Fixation+	1	15.864	n/a	37.993
15.064	2.006	Cue	0	Picture	Maintain	1	13.842	n/a	43.017
17.07	4.99	Pic	0	Picture	IAPS_01	1	8.851	n/a	45.023
22.06	2.006	Blank	0	Picture	BLANK	1	6.845	n/a	50.013
30.912	n/a	ConfirmRating	0	Response	n/a	1	n/a	6	58.864
30.93	6.002	ITI	1	Picture	Fixation+	2	12.065	n/a	58.883
36.948	2.006	Cue	1	Picture	Enhance	2	10.042	n/a	64.901
38.954	4.99	Pic	1	Picture	IAPS_26	2	5.052	n/a	66.907
43.944	2.006	Blank	1	Picture	BLANK	2	3.046	n/a	71.897
48.996	n/a	ConfirmRating	1	Response	n/a	2	n/a	5	76.949
49.017	4.012	ITI	2	Picture	Fixation+	3	11.407	n/a	76.97
53.046	2.006	Cue	2	Picture	Suppress	3	9.384	n/a	80.999
55.052	4.99	Pic	2	Picture	IAPS_36	3	4.394	n/a	83.005
60.042	2.006	Blank	2	Picture	BLANK	3	2.388	n/a	87.995
64.436	n/a	ConfirmRating	2	Response	n/a	3	n/a	6	92.389
64.469	5.007	ITI	3	Picture	Fixation+	4	12.559	n/a	92.421
69.492	2.006	Cue	3	Picture	Maintain	4	10.537	n/a	97.445
71.498	4.99	Pic	3	Picture	IAPS_46	4	5.546	n/a	99.451
76.489	2.006	Blank	3	Picture	BLANK	4	3.54	n/a	104.441
82.035	n/a	ConfirmRating	3	Response	n/a	4	n/a	6	109.988
82.059	5.007	ITI	4	Picture	Fixation+	4	11.01	n/a	110.012
87.082	2.006	Cue	4	Picture	Maintain	4	8.987	n/a	115.035
89.088	4.99	Pic	4	Picture	IAPS_49	4	3.997	n/a	117.041
94.079	2.006	Blank	4	Picture	BLANK	4	1.991	n/a	122.031
98.076	n/a	ConfirmRating	4	Response	n/a	4	n/a	5	126.028
98.107	6.002	ITI	5	Picture	Fixation+	2	10.57	n/a	126.06
104.125	2.006	Cue	5	Picture	Enhance	2	8.547	n/a	132.078
106.132	4.99	Pic	5	Picture	IAPS_27	2	3.557	n/a	134.084
111.122	2.006	Blank	5	Picture	BLANK	2	1.551	n/a	139.074
114.678	n/a	ConfirmRating	5	Response	n/a	2	n/a	6	142.631
114.703	4.012	ITI	6	Picture	Fixation+	1	11.817	n/a	142.655
118.731	2.006	Cue	6	Picture	Maintain	1	9.794	n/a	146.684
120.737	4.99	Pic	6	Picture	IAPS_02	1	4.804	n/a	148.69
125.728	2.006	Blank	6	Picture	BLANK	1	2.798	n/a	153.68
130.531	n/a	ConfirmRating	6	Response	n/a	1	n/a	5	158.484
130.552	6.002	ITI	7	Picture	Fixation+	3	10.286	n/a	158.505
136.57	2.006	Cue	7	Picture	Suppress	3	8.264	n/a	164.523
138.576	4.99	Pic	7	Picture	IAPS_37	3	3.274	n/a	166.529
143.566	2.006	Blank	7	Picture	BLANK	3	1.268	n/a	171.519
146.84	n/a	ConfirmRating	7	Response	n/a	3	n/a	6	174.793
146.866	5.007	ITI	8	Picture	Fixation+	4	12.27	n/a	174.818
151.889	2.006	Cue	8	Picture	Maintain	4	10.247	n/a	179.842
153.895	4.99	Pic	8	Picture	IAPS_52	4	5.257	n/a	181.848
158.885	2.006	Blank	8	Picture	BLANK	4	3.251	n/a	186.838
164.142	n/a	ConfirmRating	8	Response	n/a	4	n/a	6	192.095
164.174	6.002	ITI	9	Picture	Fixation+	1	11.041	n/a	192.126
170.192	2.006	Cue	9	Picture	Maintain	1	9.019	n/a	198.145
172.198	4.99	Pic	9	Picture	IAPS_03	1	4.028	n/a	200.151
177.188	2.006	Blank	9	Picture	BLANK	1	2.022	n/a	205.141
181.217	n/a	ConfirmRating	9	Response	n/a	1	n/a	3	209.169
181.234	5.007	ITI	10	Picture	Fixation+	2	11.327	n/a	209.186
186.257	2.006	Cue	10	Picture	Enhance	2	9.304	n/a	214.209
188.263	4.99	Pic	10	Picture	IAPS_28	2	4.314	n/a	216.215
193.253	2.006	Blank	10	Picture	BLANK	2	2.308	n/a	221.206
197.567	n/a	ConfirmRating	10	Response	n/a	2	n/a	6	225.52
197.597	4.012	ITI	11	Picture	Fixation+	3	12.307	n/a	225.549
201.625	2.006	Cue	11	Picture	Suppress	3	10.285	n/a	229.578
203.632	4.99	Pic	11	Picture	IAPS_38	3	5.294	n/a	231.584
208.622	2.006	Blank	11	Picture	BLANK	3	3.288	n/a	236.574
213.916	n/a	ConfirmRating	11	Response	n/a	3	n/a	5	241.869
213.944	6.002	ITI	12	Picture	Fixation+	2	12.428	n/a	241.896
219.962	2.006	Cue	12	Picture	Enhance	2	10.405	n/a	247.914
221.968	4.99	Pic	12	Picture	IAPS_29	2	5.415	n/a	249.92
226.958	2.006	Blank	12	Picture	BLANK	2	3.409	n/a	254.91
232.373	n/a	ConfirmRating	12	Response	n/a	2	n/a	0	260.325
232.396	5.007	ITI	13	Picture	Fixation+	1	10.381	n/a	260.348
237.419	2.006	Cue	13	Picture	Maintain	1	8.359	n/a	265.372
239.425	4.99	Pic	13	Picture	IAPS_04	1	3.368	n/a	267.378
244.415	2.006	Blank	13	Picture	BLANK	1	1.362	n/a	272.368
247.784	n/a	ConfirmRating	13	Response	n/a	1	n/a	6	275.736
247.814	4.012	ITI	14	Picture	Fixation+	4	10.208	n/a	275.767
251.843	2.006	Cue	14	Picture	Maintain	4	8.186	n/a	279.795
253.849	4.99	Pic	14	Picture	IAPS_55	4	3.196	n/a	281.801
258.839	2.006	Blank	14	Picture	BLANK	4	1.19	n/a	286.791
262.034	n/a	ConfirmRating	14	Response	n/a	4	n/a	6	289.987
262.055	5.007	ITI	15	Picture	Fixation+	3	10.059	n/a	290.008
267.079	2.006	Cue	15	Picture	Suppress	3	8.037	n/a	295.031
269.085	4.99	Pic	15	Picture	IAPS_39	3	3.046	n/a	297.037
274.075	2.006	Blank	15	Picture	BLANK	3	1.04	n/a	302.027
277.121	n/a	ConfirmRating	15	Response	n/a	3	n/a	5	305.074
277.142	6.002	ITI	16	Picture	Fixation+	2	10.673	n/a	305.094
283.16	2.006	Cue	16	Picture	Enhance	2	8.65	n/a	311.113
285.166	4.99	Pic	16	Picture	IAPS_30	2	3.66	n/a	313.119
290.156	2.006	Blank	16	Picture	BLANK	2	1.654	n/a	318.109
293.816	n/a	ConfirmRating	16	Response	n/a	2	n/a	6	321.769
293.837	6.002	ITI	17	Picture	Fixation+	1	12.643	n/a	321.789
299.855	2.006	Cue	17	Picture	Maintain	1	10.621	n/a	327.808
301.861	4.99	Pic	17	Picture	IAPS_05	1	5.631	n/a	329.813
306.851	2.006	Blank	17	Picture	BLANK	1	3.625	n/a	334.804
312.482	n/a	ConfirmRating	17	Response	n/a	1	n/a	5	340.434
312.505	4.012	ITI	18	Picture	Fixation+	3	10.937	n/a	340.457
316.533	2.006	Cue	18	Picture	Suppress	3	8.914	n/a	344.486
318.539	4.99	Pic	18	Picture	IAPS_40	3	3.924	n/a	346.492
323.529	2.006	Blank	18	Picture	BLANK	3	1.918	n/a	351.482
327.453	n/a	ConfirmRating	18	Response	n/a	3	n/a	3	355.406
327.475	5.007	ITI	19	Picture	Fixation+	4	11.634	n/a	355.428
332.498	2.006	Cue	19	Picture	Maintain	4	9.612	n/a	360.451
334.505	4.99	Pic	19	Picture	IAPS_58	4	4.621	n/a	362.457
339.495	2.006	Blank	19	Picture	BLANK	4	2.615	n/a	367.447
344.116	n/a	ConfirmRating	19	Response	n/a	4	n/a	6	372.069
344.137	6.002	ITI	20	Picture	Fixation+	4	10.503	n/a	372.089
350.155	2.006	Cue	20	Picture	Maintain	4	8.48	n/a	378.108
352.161	4.99	Pic	20	Picture	IAPS_47	4	3.49	n/a	380.114
357.151	2.006	Blank	20	Picture	BLANK	4	1.484	n/a	385.104
360.641	n/a	ConfirmRating	20	Response	n/a	4	n/a	8	388.594
360.666	5.007	ITI	21	Picture	Fixation+	3	11.269	n/a	388.618
365.689	2.006	Cue	21	Picture	Suppress	3	9.247	n/a	393.642
367.695	4.99	Pic	21	Picture	IAPS_41	3	4.256	n/a	395.648
372.686	2.006	Blank	21	Picture	BLANK	3	2.25	n/a	400.638
376.942	n/a	ConfirmRating	21	Response	n/a	3	n/a	6	404.894
376.963	4.012	ITI	22	Picture	Fixation+	1	10.865	n/a	404.916
380.991	2.006	Cue	22	Picture	Maintain	1	8.842	n/a	408.944
382.998	4.99	Pic	22	Picture	IAPS_06	1	3.852	n/a	410.95
387.988	2.006	Blank	22	Picture	BLANK	1	1.846	n/a	415.94
391.84	n/a	ConfirmRating	22	Response	n/a	1	n/a	7	419.792
391.867	4.012	ITI	23	Picture	Fixation+	2	10.554	n/a	419.82
395.896	2.006	Cue	23	Picture	Enhance	2	8.532	n/a	423.849
397.902	4.99	Pic	23	Picture	IAPS_16	2	3.541	n/a	425.854
402.892	2.006	Blank	23	Picture	BLANK	2	1.535	n/a	430.845
406.433	n/a	ConfirmRating	23	Response	n/a	2	n/a	8	434.386
406.457	5.007	ITI	24	Picture	Fixation+	1	10.649	n/a	434.409
411.48	2.006	Cue	24	Picture	Maintain	1	8.626	n/a	439.433
413.486	4.99	Pic	24	Picture	IAPS_07	1	3.636	n/a	441.439
418.476	2.006	Blank	24	Picture	BLANK	1	1.63	n/a	446.429
422.112	n/a	ConfirmRating	24	Response	n/a	1	n/a	7	450.065
422.14	4.012	ITI	25	Picture	Fixation+	2	10.173	n/a	450.093
426.169	2.006	Cue	25	Picture	Enhance	2	8.15	n/a	454.121
428.175	4.99	Pic	25	Picture	IAPS_17	2	3.16	n/a	456.127
433.165	2.006	Blank	25	Picture	BLANK	2	1.154	n/a	461.118
436.325	n/a	ConfirmRating	25	Response	n/a	2	n/a	6	464.277
436.348	6.002	ITI	26	Picture	Fixation+	4	10.911	n/a	464.301
442.366	2.006	Cue	26	Picture	Maintain	4	8.888	n/a	470.319
444.372	4.99	Pic	26	Picture	IAPS_50	4	3.898	n/a	472.325
449.363	2.006	Blank	26	Picture	BLANK	4	1.892	n/a	477.315
453.261	n/a	ConfirmRating	26	Response	n/a	4	n/a	7	481.213
453.292	5.007	ITI	27	Picture	Fixation+	3	11.152	n/a	481.244
458.315	2.006	Cue	27	Picture	Suppress	3	9.129	n/a	486.268
460.321	4.99	Pic	27	Picture	IAPS_42	3	4.139	n/a	488.274
465.311	2.006	Blank	27	Picture	BLANK	3	2.133	n/a	493.264
469.45	n/a	ConfirmRating	27	Response	n/a	3	n/a	3	497.403
469.473	5.007	ITI	28	Picture	Fixation+	2	9.787	n/a	497.425
474.496	2.006	Cue	28	Picture	Enhance	2	7.764	n/a	502.449
476.502	4.99	Pic	28	Picture	IAPS_18	2	2.774	n/a	504.455
481.492	2.006	Blank	28	Picture	BLANK	2	0.768	n/a	509.445
484.266	n/a	ConfirmRating	28	Response	n/a	2	n/a	5	512.219
484.294	4.012	ITI	29	Picture	Fixation+	3	10.51	n/a	512.247
488.323	2.006	Cue	29	Picture	Suppress	3	8.487	n/a	516.275
490.329	4.99	Pic	29	Picture	IAPS_43	3	3.497	n/a	518.281
495.319	2.006	Blank	29	Picture	BLANK	3	1.491	n/a	523.272
498.816	n/a	ConfirmRating	29	Response	n/a	3	n/a	0	526.769
498.834	15.004	Rest	29	Picture	Rest	n/a	-15.021	n/a	526.786
513.854	5.007	ITI	30	Picture	Fixation+	4	10.672	n/a	541.807
518.878	2.006	Cue	30	Picture	Maintain	4	8.649	n/a	546.83
520.884	4.99	Pic	30	Picture	IAPS_53	4	3.659	n/a	548.836
525.874	2.006	Blank	30	Picture	BLANK	4	1.653	n/a	553.826
529.533	n/a	ConfirmRating	30	Response	n/a	4	n/a	8	557.485
529.554	6.002	ITI	31	Picture	Fixation+	1	11.096	n/a	557.507
535.572	2.006	Cue	31	Picture	Maintain	1	9.073	n/a	563.525
