onset	duration	trial_type	trial_number	event_type	cue_to_participant	stimulus_type	time_until_response	rated_success_of_regulation	onset_uncorrected
0.017	10.014	Instruction	-1	Picture	Instruction	n/a	n/a	n/a	33.832
10.047	5.007	ITI	0	Picture	Fixation+	1	12.429	n/a	43.862
15.071	2.006	Cue	0	Picture	Maintain	1	10.407	n/a	48.886
17.077	4.99	Pic	0	Picture	IAPS_01	1	5.416	n/a	50.892
22.067	2.006	Blank	0	Picture	BLANK	1	3.41	n/a	55.882
27.483	n/a	ConfirmRating	0	Response	n/a	1	n/a	7	61.298
27.505	6.002	ITI	1	Picture	Fixation+	2	12.562	n/a	61.32
33.523	2.006	Cue	1	Picture	Enhance	2	10.539	n/a	67.338
35.529	4.99	Pic	1	Picture	IAPS_26	2	5.549	n/a	69.344
40.519	2.006	Blank	1	Picture	BLANK	2	3.543	n/a	74.334
46.068	n/a	ConfirmRating	1	Response	n/a	2	n/a	7	79.883
46.09	4.012	ITI	2	Picture	Fixation+	3	11.931	n/a	79.905
50.118	2.006	Cue	2	Picture	Suppress	3	9.909	n/a	83.933
52.124	4.99	Pic	2	Picture	IAPS_36	3	4.918	n/a	85.939
57.115	2.006	Blank	2	Picture	BLANK	3	2.912	n/a	90.93
62.033	n/a	ConfirmRating	2	Response	n/a	3	n/a	7	95.848
62.055	5.007	ITI	3	Picture	Fixation+	4	11.888	n/a	95.87
67.079	2.006	Cue	3	Picture	Maintain	4	9.865	n/a	100.894
69.085	4.99	Pic	3	Picture	IAPS_46	4	4.875	n/a	102.9
74.075	2.006	Blank	3	Picture	BLANK	4	2.869	n/a	107.89
78.95	n/a	ConfirmRating	3	Response	n/a	4	n/a	7	112.765
78.982	5.007	ITI	4	Picture	Fixation+	4	11.448	n/a	112.797
84.006	2.006	Cue	4	Picture	Maintain	4	9.425	n/a	117.821
86.012	4.99	Pic	4	Picture	IAPS_49	4	4.435	n/a	119.827
91.002	2.006	Blank	4	Picture	BLANK	4	2.429	n/a	124.817
95.437	n/a	ConfirmRating	4	Response	n/a	4	n/a	7	129.252
95.462	6.002	ITI	5	Picture	Fixation+	2	11.264	n/a	129.277
101.48	2.006	Cue	5	Picture	Enhance	2	9.242	n/a	135.295
103.486	4.99	Pic	5	Picture	IAPS_27	2	4.251	n/a	137.301
108.476	2.006	Blank	5	Picture	BLANK	2	2.245	n/a	142.291
112.728	n/a	ConfirmRating	5	Response	n/a	2	n/a	5	146.543
112.754	4.012	ITI	6	Picture	Fixation+	1	10.716	n/a	146.569
116.782	2.006	Cue	6	Picture	Maintain	1	8.693	n/a	150.597
118.788	4.99	Pic	6	Picture	IAPS_02	1	3.703	n/a	152.603
123.778	2.006	Blank	6	Picture	BLANK	1	1.697	n/a	157.593
127.481	n/a	ConfirmRating	6	Response	n/a	1	n/a	7	161.296
127.509	6.002	ITI	7	Picture	Fixation+	3	11.071	n/a	161.324
133.527	2.006	Cue	7	Picture	Suppress	3	9.048	n/a	167.342
135.533	4.99	Pic	7	Picture	IAPS_37	3	4.058	n/a	169.348
140.523	2.006	Blank	7	Picture	BLANK	3	2.052	n/a	174.338
144.581	n/a	ConfirmRating	7	Response	n/a	3	n/a	7	178.396
144.602	5.007	ITI	8	Picture	Fixation+	4	10.922	n/a	178.417
149.625	2.006	Cue	8	Picture	Maintain	4	8.899	n/a	183.44
151.631	4.99	Pic	8	Picture	IAPS_52	4	3.909	n/a	185.446
156.621	2.006	Blank	8	Picture	BLANK	4	1.903	n/a	190.436
160.53	n/a	ConfirmRating	8	Response	n/a	4	n/a	7	194.345
160.55	6.002	ITI	9	Picture	Fixation+	1	10.875	n/a	194.365
166.569	2.006	Cue	9	Picture	Maintain	1	8.852	n/a	200.383
168.575	4.99	Pic	9	Picture	IAPS_03	1	3.862	n/a	202.389
173.565	2.006	Blank	9	Picture	BLANK	1	1.856	n/a	207.38
177.427	n/a	ConfirmRating	9	Response	n/a	1	n/a	7	211.242
177.444	5.007	ITI	10	Picture	Fixation+	2	12.048	n/a	211.259
182.468	2.006	Cue	10	Picture	Enhance	2	10.025	n/a	216.283
184.474	4.99	Pic	10	Picture	IAPS_28	2	5.035	n/a	218.289
189.464	2.006	Blank	10	Picture	BLANK	2	3.029	n/a	223.279
194.499	n/a	ConfirmRating	10	Response	n/a	2	n/a	6	228.314
194.52	4.012	ITI	11	Picture	Fixation+	3	14.633	n/a	228.335
198.549	2.006	Cue	11	Picture	Suppress	3	12.61	n/a	232.364
200.555	4.99	Pic	11	Picture	IAPS_38	3	7.62	n/a	234.37
205.545	2.006	Blank	11	Picture	BLANK	3	5.614	n/a	239.36
213.166	n/a	ConfirmRating	11	Response	n/a	3	n/a	5	246.981
213.188	6.002	ITI	12	Picture	Fixation+	2	12.216	n/a	247.003
219.206	2.006	Cue	12	Picture	Enhance	2	10.194	n/a	253.021
221.213	4.99	Pic	12	Picture	IAPS_29	2	5.204	n/a	255.028
226.203	2.006	Blank	12	Picture	BLANK	2	3.198	n/a	260.018
231.406	n/a	ConfirmRating	12	Response	n/a	2	n/a	4	265.221
231.425	5.007	ITI	13	Picture	Fixation+	1	12.54	n/a	265.24
236.448	2.006	Cue	13	Picture	Maintain	1	10.518	n/a	270.263
238.454	4.99	Pic	13	Picture	IAPS_04	1	5.527	n/a	272.269
243.445	2.006	Blank	13	Picture	BLANK	1	3.521	n/a	277.26
248.972	n/a	ConfirmRating	13	Response	n/a	1	n/a	3	282.787
248.999	4.012	ITI	14	Picture	Fixation+	4	10.743	n/a	282.814
