onset	duration	trial_type	event_type	time_until_response	response_time	trial_number	block_num_within_trial	image_seq_num_within_block	question_seq_num_within_block	image_seq_num	picture_number	condition	question_type	block_type	rating	rating_computed	onset_uncorrected	KDEV_imagefile
0.013	10.014	ITI	Fixation+	95.286	n/a	1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	31.693	n/a
10.043	0.497	angry	Picture	94.773	n/a	1	1	1	n/a	1	108	3	n/a	n/a	n/a	n/a	41.723	AM09ANS.jpg
10.541	0.514	Blank	Blank	94.259	n/a	1	1	1	n/a	1	n/a	3	n/a	n/a	n/a	n/a	42.221	n/a
11.071	0.497	angry	Picture	93.745	n/a	1	1	2	n/a	2	99	3	n/a	n/a	n/a	n/a	42.751	AF31ANS.jpg
11.569	0.514	Blank	Blank	93.231	n/a	1	1	2	n/a	2	n/a	3	n/a	n/a	n/a	n/a	43.249	n/a
12.099	0.497	angry	Picture	92.717	n/a	1	1	3	n/a	3	98	3	n/a	n/a	n/a	n/a	43.779	BF29ANS.jpg
12.596	0.514	Blank	Blank	92.203	n/a	1	1	3	n/a	3	n/a	3	n/a	n/a	n/a	n/a	44.276	n/a
13.127	0.497	angry	Picture	91.689	n/a	1	1	4	n/a	4	107	3	n/a	n/a	n/a	n/a	44.807	BM08ANS.jpg
13.624	0.514	Blank	Blank	91.175	n/a	1	1	4	n/a	4	n/a	3	n/a	n/a	n/a	n/a	45.304	n/a
14.155	0.497	angry	Picture	90.661	n/a	1	1	5	n/a	5	104	3	n/a	n/a	n/a	n/a	45.835	BM05ANS.jpg
14.652	0.514	Blank	Blank	90.147	n/a	1	1	5	n/a	5	n/a	3	n/a	n/a	n/a	n/a	46.332	n/a
15.183	0.497	angry	Picture	89.633	n/a	1	1	6	n/a	6	101	3	n/a	n/a	n/a	n/a	46.863	AM01ANS.jpg
15.68	0.514	Blank	Blank	89.119	n/a	1	1	6	n/a	6	n/a	3	n/a	n/a	n/a	n/a	47.36	n/a
16.211	0.497	angry	Picture	88.605	n/a	1	1	7	n/a	7	103	3	n/a	n/a	n/a	n/a	47.891	AM04ANS.jpg
16.708	0.514	Blank	Blank	88.091	n/a	1	1	7	n/a	7	n/a	3	n/a	n/a	n/a	n/a	48.388	n/a
17.239	0.497	angry	Picture	87.577	n/a	1	1	8	n/a	8	111	3	n/a	n/a	n/a	n/a	48.919	BM12ANS.jpg
17.736	0.514	Blank	Blank	87.064	n/a	1	1	8	n/a	8	n/a	3	n/a	n/a	n/a	n/a	49.416	n/a
18.266	0.497	angry	Picture	86.549	n/a	1	1	9	n/a	9	110	3	n/a	n/a	n/a	n/a	49.946	AM11ANS.jpg
18.764	0.514	Blank	Blank	86.036	n/a	1	1	9	n/a	9	n/a	3	n/a	n/a	n/a	n/a	50.444	n/a
19.294	0.497	angry	Picture	85.522	n/a	1	1	10	n/a	10	85	3	n/a	n/a	n/a	n/a	50.974	BF07ANS.jpg
19.792	0.514	Blank	Blank	85.008	n/a	1	1	10	n/a	10	n/a	3	n/a	n/a	n/a	n/a	51.472	n/a
20.322	0.497	angry	Picture	84.494	n/a	1	1	11	n/a	11	87	3	n/a	n/a	n/a	n/a	52.002	BF11ANS.jpg
20.819	0.514	Blank	Blank	83.98	n/a	1	1	11	n/a	11	n/a	3	n/a	n/a	n/a	n/a	52.499	n/a
21.35	0.497	angry	Picture	83.466	n/a	1	1	12	n/a	12	91	3	n/a	n/a	n/a	n/a	53.03	AF20ANS.jpg
21.847	0.514	Blank	Blank	82.952	n/a	1	1	12	n/a	12	n/a	3	n/a	n/a	n/a	n/a	53.527	n/a
22.378	0.497	angry	Picture	82.438	n/a	1	1	13	n/a	13	115	3	n/a	n/a	n/a	n/a	54.058	AM23ANS.jpg
22.875	0.514	Blank	Blank	81.924	n/a	1	1	13	n/a	13	n/a	3	n/a	n/a	n/a	n/a	54.555	n/a
23.406	0.497	angry	Picture	81.41	n/a	1	1	14	n/a	14	97	3	n/a	n/a	n/a	n/a	55.086	BF28ANS.jpg
23.903	0.514	Blank	Blank	80.896	n/a	1	1	14	n/a	14	n/a	3	n/a	n/a	n/a	n/a	55.583	n/a
24.434	0.497	angry	Picture	80.382	n/a	1	1	15	n/a	15	82	3	n/a	n/a	n/a	n/a	56.114	AF03ANS.jpg
24.931	0.514	Blank	Blank	79.868	n/a	1	1	15	n/a	15	n/a	3	n/a	n/a	n/a	n/a	56.611	n/a
25.462	0.497	angry	Picture	79.354	n/a	1	1	16	n/a	16	96	3	n/a	n/a	n/a	n/a	57.142	AF26ANS.jpg
25.959	0.514	Blank	Blank	78.84	n/a	1	1	16	n/a	16	n/a	3	n/a	n/a	n/a	n/a	57.639	n/a
26.489	0.497	angry	Picture	78.326	n/a	1	1	17	n/a	17	109	3	n/a	n/a	n/a	n/a	58.169	AM10ANS.jpg
26.987	0.514	Blank	Blank	77.813	n/a	1	1	17	n/a	17	n/a	3	n/a	n/a	n/a	n/a	58.667	n/a
27.517	0.497	angry	Picture	77.299	n/a	1	1	18	n/a	18	114	3	n/a	n/a	n/a	n/a	59.197	AM22ANS.jpg
28.015	0.514	Blank	Blank	76.785	n/a	1	1	18	n/a	18	n/a	3	n/a	n/a	n/a	n/a	59.695	n/a
28.545	0.497	angry	Picture	76.271	n/a	1	1	19	n/a	19	120	3	n/a	n/a	n/a	n/a	60.225	AM35ANS.jpg
29.043	0.514	Blank	Blank	75.757	n/a	1	1	19	n/a	19	n/a	3	n/a	n/a	n/a	n/a	60.723	n/a
