onset	duration	trial_type	event_type	time_until_response	response_time	trial_number	block_num_within_trial	image_seq_num_within_block	question_seq_num_within_block	image_seq_num	picture_number	condition	question_type	block_type	rating	rating_computed	onset_uncorrected	KDEV_imagefile
0.007	10.014	ITI	Fixation+	99.239	n/a	1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	29.455	n/a
10.037	0.497	happy	Picture	98.725	n/a	1	1	1	n/a	1	46	2	n/a	n/a	n/a	n/a	39.485	AF09HAS.jpg
10.534	0.514	Blank	Blank	98.211	n/a	1	1	1	n/a	1	n/a	2	n/a	n/a	n/a	n/a	39.983	n/a
11.065	0.497	happy	Picture	97.697	n/a	1	1	2	n/a	2	69	2	n/a	n/a	n/a	n/a	40.513	AM10HAS.jpg
11.562	0.514	Blank	Blank	97.183	n/a	1	1	2	n/a	2	n/a	2	n/a	n/a	n/a	n/a	41.011	n/a
12.093	0.497	happy	Picture	96.669	n/a	1	1	3	n/a	3	71	2	n/a	n/a	n/a	n/a	41.541	BM12HAS.jpg
12.59	0.514	Blank	Blank	96.155	n/a	1	1	3	n/a	3	n/a	2	n/a	n/a	n/a	n/a	42.038	n/a
13.121	0.497	happy	Picture	95.641	n/a	1	1	4	n/a	4	51	2	n/a	n/a	n/a	n/a	42.569	AF20HAS.jpg
13.618	0.514	Blank	Blank	95.127	n/a	1	1	4	n/a	4	n/a	2	n/a	n/a	n/a	n/a	43.066	n/a
14.149	0.497	happy	Picture	94.613	n/a	1	1	5	n/a	5	67	2	n/a	n/a	n/a	n/a	43.597	BM08HAS.jpg
14.646	0.514	Blank	Blank	94.099	n/a	1	1	5	n/a	5	n/a	2	n/a	n/a	n/a	n/a	44.094	n/a
15.177	0.497	happy	Picture	93.585	n/a	1	1	6	n/a	6	60	2	n/a	n/a	n/a	n/a	44.625	AF32HAS.jpg
15.674	0.514	Blank	Blank	93.071	n/a	1	1	6	n/a	6	n/a	2	n/a	n/a	n/a	n/a	45.122	n/a
16.204	0.497	happy	Picture	92.557	n/a	1	1	7	n/a	7	42	2	n/a	n/a	n/a	n/a	45.653	AF03HAS.jpg
16.702	0.514	Blank	Blank	92.043	n/a	1	1	7	n/a	7	n/a	2	n/a	n/a	n/a	n/a	46.15	n/a
17.232	0.497	happy	Picture	91.529	n/a	1	1	8	n/a	8	55	2	n/a	n/a	n/a	n/a	46.681	AF25HAS.jpg
17.73	0.514	Blank	Blank	91.016	n/a	1	1	8	n/a	8	n/a	2	n/a	n/a	n/a	n/a	47.178	n/a
18.26	0.497	happy	Picture	90.502	n/a	1	1	9	n/a	9	72	2	n/a	n/a	n/a	n/a	47.709	AM14HAS.jpg
18.758	0.514	Blank	Blank	89.988	n/a	1	1	9	n/a	9	n/a	2	n/a	n/a	n/a	n/a	48.206	n/a
19.288	0.497	happy	Picture	89.474	n/a	1	1	10	n/a	10	63	2	n/a	n/a	n/a	n/a	48.736	AM04HAS.jpg
19.785	0.514	Blank	Blank	88.96	n/a	1	1	10	n/a	10	n/a	2	n/a	n/a	n/a	n/a	49.234	n/a
20.316	0.497	happy	Picture	88.446	n/a	1	1	11	n/a	11	58	2	n/a	n/a	n/a	n/a	49.764	BF29HAS.jpg
