onset	duration	response_time
18.8	n/a	0.300
27.4	n/a	0.276
31.9	n/a	0.357
41.2	n/a	0.289
44.7	n/a	0.357
50.9	n/a	0.297
56.8	n/a	0.315
65.9	n/a	0.335
73.5	n/a	0.344
82.8	n/a	0.351
87.3	n/a	0.370
90.5	n/a	0.349
94.1	n/a	0.332
100.3	n/a	0.290
110.3	n/a	0.268
115.4	n/a	0.411
121.6	n/a	0.303
125.1	n/a	0.337
127.6	n/a	0.268
133.7	n/a	0.355
142.1	n/a	0.283
151.2	n/a	0.257
155.1	n/a	0.401
162.7	n/a	0.280
167.7	n/a	0.244
177.7	n/a	0.314
183.3	n/a	0.324
188.4	n/a	0.282
197.5	n/a	0.262
207.4	n/a	0.230
217.4	n/a	0.274
221.4	n/a	0.380
224.7	n/a	0.346
232.6	n/a	0.272
237.2	n/a	0.258
240.6	n/a	0.287
245.3	n/a	0.405
249.1	n/a	0.391
252.8	n/a	0.283
257.6	n/a	0.240
265.4	n/a	0.295
273.5	n/a	0.251
280.4	n/a	0.294
284.2	n/a	0.308
294.0	n/a	0.288
