onset	duration	trial_type	event_type	time_until_response	response_time	trial_number	block_num_within_trial	image_seq_num_within_block	question_seq_num_within_block	image_seq_num	picture_number	condition	question_type	block_type	rating	rating_computed	onset_uncorrected	KDEV_imagefile
0.002	10.014	ITI	Fixation+	99.277	n/a	1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	31.213	n/a
10.032	0.497	angry	Picture	98.763	n/a	1	1	1	n/a	1	108	3	n/a	n/a	n/a	n/a	41.243	AM09ANS.jpg
10.53	0.514	Blank	Blank	98.249	n/a	1	1	1	n/a	1	n/a	3	n/a	n/a	n/a	n/a	41.74	n/a
11.06	0.497	angry	Picture	97.735	n/a	1	1	2	n/a	2	99	3	n/a	n/a	n/a	n/a	42.271	AF31ANS.jpg
11.558	0.514	Blank	Blank	97.221	n/a	1	1	2	n/a	2	n/a	3	n/a	n/a	n/a	n/a	42.768	n/a
12.088	0.497	angry	Picture	96.707	n/a	1	1	3	n/a	3	98	3	n/a	n/a	n/a	n/a	43.299	BF29ANS.jpg
12.586	0.514	Blank	Blank	96.193	n/a	1	1	3	n/a	3	n/a	3	n/a	n/a	n/a	n/a	43.796	n/a
13.116	0.497	angry	Picture	95.679	n/a	1	1	4	n/a	4	107	3	n/a	n/a	n/a	n/a	44.327	BM08ANS.jpg
13.614	0.514	Blank	Blank	95.165	n/a	1	1	4	n/a	4	n/a	3	n/a	n/a	n/a	n/a	44.824	n/a
14.144	0.497	angry	Picture	94.651	n/a	1	1	5	n/a	5	104	3	n/a	n/a	n/a	n/a	45.355	BM05ANS.jpg
14.641	0.514	Blank	Blank	94.137	n/a	1	1	5	n/a	5	n/a	3	n/a	n/a	n/a	n/a	45.852	n/a
15.172	0.497	angry	Picture	93.623	n/a	1	1	6	n/a	6	101	3	n/a	n/a	n/a	n/a	46.382	AM01ANS.jpg
15.669	0.514	Blank	Blank	93.109	n/a	1	1	6	n/a	6	n/a	3	n/a	n/a	n/a	n/a	46.88	n/a
16.2	0.497	angry	Picture	92.595	n/a	1	1	7	n/a	7	103	3	n/a	n/a	n/a	n/a	47.41	AM04ANS.jpg
16.697	0.514	Blank	Blank	92.081	n/a	1	1	7	n/a	7	n/a	3	n/a	n/a	n/a	n/a	47.908	n/a
17.228	0.497	angry	Picture	91.567	n/a	1	1	8	n/a	8	111	3	n/a	n/a	n/a	n/a	48.438	BM12ANS.jpg
17.725	0.514	Blank	Blank	91.053	n/a	1	1	8	n/a	8	n/a	3	n/a	n/a	n/a	n/a	48.935	n/a
18.256	0.497	angry	Picture	90.539	n/a	1	1	9	n/a	9	110	3	n/a	n/a	n/a	n/a	49.466	AM11ANS.jpg
18.753	0.514	Blank	Blank	90.026	n/a	1	1	9	n/a	9	n/a	3	n/a	n/a	n/a	n/a	49.963	n/a
19.283	0.497	angry	Picture	89.512	n/a	1	1	10	n/a	10	85	3	n/a	n/a	n/a	n/a	50.494	BF07ANS.jpg
19.781	0.514	Blank	Blank	88.998	n/a	1	1	10	n/a	10	n/a	3	n/a	n/a	n/a	n/a	50.991	n/a
20.311	0.497	angry	Picture	88.484	n/a	1	1	11	n/a	11	87	3	n/a	n/a	n/a	n/a	51.522	BF11ANS.jpg
20.809	0.514	Blank	Blank	87.97	n/a	1	1	11	n/a	11	n/a	3	n/a	n/a	n/a	n/a	52.019	n/a
21.339	0.497	angry	Picture	87.456	n/a	1	1	12	n/a	12	91	3	n/a	n/a	n/a	n/a	52.55	AF20ANS.jpg
21.837	0.514	Blank	Blank	86.942	n/a	1	1	12	n/a	12	n/a	3	n/a	n/a	n/a	n/a	53.047	n/a
22.367	0.497	angry	Picture	86.428	n/a	1	1	13	n/a	13	115	3	n/a	n/a	n/a	n/a	53.578	AM23ANS.jpg
22.865	0.514	Blank	Blank	85.914	n/a	1	1	13	n/a	13	n/a	3	n/a	n/a	n/a	n/a	54.075	n/a
23.395	0.497	angry	Picture	85.4	n/a	1	1	14	n/a	14	97	3	n/a	n/a	n/a	n/a	54.605	BF28ANS.jpg
23.892	0.514	Blank	Blank	84.886	n/a	1	1	14	n/a	14	n/a	3	n/a	n/a	n/a	n/a	55.103	n/a
24.423	0.497	angry	Picture	84.372	n/a	1	1	15	n/a	15	82	3	n/a	n/a	n/a	n/a	55.633	AF03ANS.jpg
24.92	0.514	Blank	Blank	83.858	n/a	1	1	15	n/a	15	n/a	3	n/a	n/a	n/a	n/a	56.131	n/a
25.451	0.497	angry	Picture	83.344	n/a	1	1	16	n/a	16	96	3	n/a	n/a	n/a	n/a	56.661	AF26ANS.jpg
25.948	0.514	Blank	Blank	82.83	n/a	1	1	16	n/a	16	n/a	3	n/a	n/a	n/a	n/a	57.159	n/a
26.479	0.497	angry	Picture	82.316	n/a	1	1	17	n/a	17	109	3	n/a	n/a	n/a	n/a	57.689	AM10ANS.jpg
26.976	0.514	Blank	Blank	81.802	n/a	1	1	17	n/a	17	n/a	3	n/a	n/a	n/a	n/a	58.187	n/a
27.507	0.497	angry	Picture	81.288	n/a	1	1	18	n/a	18	114	3	n/a	n/a	n/a	n/a	58.717	AM22ANS.jpg
28.004	0.514	Blank	Blank	80.775	n/a	1	1	18	n/a	18	n/a	3	n/a	n/a	n/a	n/a	59.214	n/a
28.535	0.497	angry	Picture	80.261	n/a	1	1	19	n/a	19	120	3	n/a	n/a	n/a	n/a	59.745	AM35ANS.jpg
29.032	0.514	Blank	Blank	79.747	n/a	1	1	19	n/a	19	n/a	3	n/a	n/a	n/a	n/a	60.242	n/a
29.562	0.497	angry	Picture	79.233	n/a	1	1	20	n/a	20	81	3	n/a	n/a	n/a	n/a	60.773	AF01ANS.jpg
