onset	duration	trial_type	trial_number	event_type	cue_to_participant	stimulus_type	time_until_response	rated_success_of_regulation	onset_uncorrected
0.003	10.014	Instruction	-1	Picture	Instruction	n/a	n/a	n/a	29.157
10.033	5.007	ITI	0	Picture	Fixation+	1	15.079	n/a	39.187
15.057	2.006	Cue	0	Picture	Maintain	1	13.056	n/a	44.21
17.063	4.99	Pic	0	Picture	IAPS_26	1	8.066	n/a	46.216
22.053	2.006	Blank	0	Picture	BLANK	1	6.06	n/a	51.206
30.119	n/a	ConfirmRating	0	Response	n/a	1	n/a	7	59.272
30.143	6.002	ITI	1	Picture	Fixation+	2	13.585	n/a	59.297
36.162	2.006	Cue	1	Picture	Enhance	2	11.562	n/a	65.315
38.168	4.99	Pic	1	Picture	IAPS_36	2	6.572	n/a	67.321
43.158	2.006	Blank	1	Picture	BLANK	2	4.566	n/a	72.311
49.73	n/a	ConfirmRating	1	Response	n/a	2	n/a	7	78.883
49.756	4.012	ITI	2	Picture	Fixation+	3	12.352	n/a	78.909
53.785	2.006	Cue	2	Picture	Suppress	3	10.329	n/a	82.938
55.791	4.99	Pic	2	Picture	IAPS_01	3	5.339	n/a	84.944
60.781	2.006	Blank	2	Picture	BLANK	3	3.333	n/a	89.934
66.12	n/a	ConfirmRating	2	Response	n/a	3	n/a	5	95.274
66.153	5.007	ITI	3	Picture	Fixation+	4	11.134	n/a	95.306
71.176	2.006	Cue	3	Picture	Maintain	4	9.111	n/a	100.329
73.182	4.99	Pic	3	Picture	IAPS_46	4	4.121	n/a	102.335
78.172	2.006	Blank	3	Picture	BLANK	4	2.115	n/a	107.326
82.293	n/a	ConfirmRating	3	Response	n/a	4	n/a	7	111.446
82.317	5.007	ITI	4	Picture	Fixation+	4	10.783	n/a	111.47
87.34	2.006	Cue	4	Picture	Maintain	4	8.761	n/a	116.493
89.346	4.99	Pic	4	Picture	IAPS_49	4	3.77	n/a	118.499
94.336	2.006	Blank	4	Picture	BLANK	4	1.764	n/a	123.49
98.107	n/a	ConfirmRating	4	Response	n/a	4	n/a	7	127.26
98.133	6.002	ITI	5	Picture	Fixation+	2	12.029	n/a	127.286
104.151	2.006	Cue	5	Picture	Enhance	2	10.006	n/a	133.304
106.157	4.99	Pic	5	Picture	IAPS_37	2	5.016	n/a	135.31
111.147	2.006	Blank	5	Picture	BLANK	2	3.01	n/a	140.301
116.163	n/a	ConfirmRating	5	Response	n/a	2	n/a	6	145.317
116.187	4.012	ITI	6	Picture	Fixation+	1	10.728	n/a	145.34
120.216	2.006	Cue	6	Picture	Maintain	1	8.705	n/a	149.369
122.222	4.99	Pic	6	Picture	IAPS_27	1	3.715	n/a	151.375
127.212	2.006	Blank	6	Picture	BLANK	1	1.709	n/a	156.365
130.927	n/a	ConfirmRating	6	Response	n/a	1	n/a	7	160.08
130.959	6.002	ITI	7	Picture	Fixation+	3	10.564	n/a	160.112
136.977	2.006	Cue	7	Picture	Suppress	3	8.542	n/a	166.13
138.983	4.99	Pic	7	Picture	IAPS_02	3	3.552	n/a	168.136
143.973	2.006	Blank	7	Picture	BLANK	3	1.546	n/a	173.126
147.525	n/a	ConfirmRating	7	Response	n/a	3	n/a	7	176.678
147.554	5.007	ITI	8	Picture	Fixation+	4	11.105	n/a	176.708
152.578	2.006	Cue	8	Picture	Maintain	4	9.083	n/a	181.731
154.584	4.99	Pic	8	Picture	IAPS_52	4	4.093	n/a	183.737
159.574	2.006	Blank	8	Picture	BLANK	4	2.087	n/a	188.727
163.666	n/a	ConfirmRating	8	Response	n/a	4	n/a	7	192.82
