onset	duration	response_time
11.7	n/a	0.186
20.0	n/a	0.178
25.7	n/a	0.213
30.7	n/a	0.226
36.8	n/a	0.213
42.9	n/a	0.001
47.1	n/a	0.392
55.7	n/a	0.240
62.5	n/a	0.269
70.6	n/a	0.207
79.5	n/a	0.209
84.0	n/a	0.375
88.0	n/a	0.219
93.3	n/a	0.216
101.4	n/a	0.234
107.4	n/a	0.262
116.5	n/a	0.264
124.1	n/a	0.233
129.2	n/a	0.260
133.5	n/a	0.264
138.0	n/a	0.377
140.7	n/a	0.295
148.0	n/a	0.237
156.2	n/a	0.216
162.4	n/a	0.237
166.9	n/a	0.291
175.0	n/a	0.252
179.4	n/a	0.252
188.6	n/a	0.251
193.5	n/a	0.231
196.2	n/a	0.315
202.3	n/a	0.254
211.6	n/a	0.210
217.6	n/a	0.255
222.2	n/a	0.251
226.1	n/a	0.252
231.4	n/a	0.284
234.8	n/a	0.275
239.9	n/a	0.256
246.8	n/a	0.236
252.1	n/a	0.250
255.2	n/a	0.341
260.9	n/a	0.231
270.6	n/a	0.252
274.4	n/a	0.274
279.2	n/a	0.235
288.9	n/a	0.229
298.2	n/a	0.248
