onset	duration	trial_type	event_type	time_until_response	response_time	trial_number	block_num_within_trial	image_seq_num_within_block	question_seq_num_within_block	image_seq_num	picture_number	condition	question_type	block_type	rating	rating_computed	onset_uncorrected	KDEV_imagefile
0.004	10.014	ITI	Fixation+	95.954	n/a	1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	32.058	n/a
10.034	0.497	happy	Picture	95.44	n/a	1	1	1	n/a	1	46	2	n/a	n/a	n/a	n/a	42.088	AF09HAS.jpg
10.531	0.514	Blank	Blank	94.926	n/a	1	1	1	n/a	1	n/a	2	n/a	n/a	n/a	n/a	42.586	n/a
11.062	0.497	happy	Picture	94.412	n/a	1	1	2	n/a	2	69	2	n/a	n/a	n/a	n/a	43.116	AM10HAS.jpg
11.559	0.514	Blank	Blank	93.898	n/a	1	1	2	n/a	2	n/a	2	n/a	n/a	n/a	n/a	43.614	n/a
12.09	0.497	happy	Picture	93.384	n/a	1	1	3	n/a	3	71	2	n/a	n/a	n/a	n/a	44.144	BM12HAS.jpg
12.587	0.514	Blank	Blank	92.87	n/a	1	1	3	n/a	3	n/a	2	n/a	n/a	n/a	n/a	44.641	n/a
13.117	0.497	happy	Picture	92.356	n/a	1	1	4	n/a	4	51	2	n/a	n/a	n/a	n/a	45.172	AF20HAS.jpg
13.615	0.514	Blank	Blank	91.842	n/a	1	1	4	n/a	4	n/a	2	n/a	n/a	n/a	n/a	45.669	n/a
14.145	0.497	happy	Picture	91.328	n/a	1	1	5	n/a	5	67	2	n/a	n/a	n/a	n/a	46.2	BM08HAS.jpg
14.643	0.514	Blank	Blank	90.814	n/a	1	1	5	n/a	5	n/a	2	n/a	n/a	n/a	n/a	46.697	n/a
15.173	0.497	happy	Picture	90.3	n/a	1	1	6	n/a	6	60	2	n/a	n/a	n/a	n/a	47.228	AF32HAS.jpg
15.671	0.514	Blank	Blank	89.786	n/a	1	1	6	n/a	6	n/a	2	n/a	n/a	n/a	n/a	47.725	n/a
