onset	duration	trial_type	event_type	time_until_response	response_time	trial_number	block_num_within_trial	image_seq_num_within_block	question_seq_num_within_block	image_seq_num	picture_number	condition	question_type	block_type	rating	rating_computed	onset_uncorrected	KDEV_imagefile
0.003	10.014	ITI	Fixation+	97.838	n/a	1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	26.073	n/a
10.033	0.497	happy	Picture	97.324	n/a	1	1	1	n/a	1	46	2	n/a	n/a	n/a	n/a	36.103	AF09HAS.jpg
10.531	0.514	Blank	Blank	96.81	n/a	1	1	1	n/a	1	n/a	2	n/a	n/a	n/a	n/a	36.6	n/a
11.061	0.497	happy	Picture	96.296	n/a	1	1	2	n/a	2	69	2	n/a	n/a	n/a	n/a	37.131	AM10HAS.jpg
11.559	0.514	Blank	Blank	95.782	n/a	1	1	2	n/a	2	n/a	2	n/a	n/a	n/a	n/a	37.628	n/a
12.089	0.497	happy	Picture	95.268	n/a	1	1	3	n/a	3	71	2	n/a	n/a	n/a	n/a	38.159	BM12HAS.jpg
12.587	0.514	Blank	Blank	94.754	n/a	1	1	3	n/a	3	n/a	2	n/a	n/a	n/a	n/a	38.656	n/a
13.117	0.497	happy	Picture	94.24	n/a	1	1	4	n/a	4	51	2	n/a	n/a	n/a	n/a	39.187	AF20HAS.jpg
13.614	0.514	Blank	Blank	93.726	n/a	1	1	4	n/a	4	n/a	2	n/a	n/a	n/a	n/a	39.684	n/a
14.145	0.497	happy	Picture	93.212	n/a	1	1	5	n/a	5	67	2	n/a	n/a	n/a	n/a	40.215	BM08HAS.jpg
14.642	0.514	Blank	Blank	92.698	n/a	1	1	5	n/a	5	n/a	2	n/a	n/a	n/a	n/a	40.712	n/a
15.173	0.497	happy	Picture	92.184	n/a	1	1	6	n/a	6	60	2	n/a	n/a	n/a	n/a	41.243	AF32HAS.jpg
15.67	0.514	Blank	Blank	91.67	n/a	1	1	6	n/a	6	n/a	2	n/a	n/a	n/a	n/a	41.74	n/a
16.201	0.497	happy	Picture	91.156	n/a	1	1	7	n/a	7	42	2	n/a	n/a	n/a	n/a	42.27	AF03HAS.jpg
16.698	0.514	Blank	Blank	90.642	n/a	1	1	7	n/a	7	n/a	2	n/a	n/a	n/a	n/a	42.768	n/a
17.228	0.497	happy	Picture	90.129	n/a	1	1	8	n/a	8	55	2	n/a	n/a	n/a	n/a	43.298	AF25HAS.jpg
17.726	0.514	Blank	Blank	89.615	n/a	1	1	8	n/a	8	n/a	2	n/a	n/a	n/a	n/a	43.796	n/a
18.256	0.497	happy	Picture	89.101	n/a	1	1	9	n/a	9	72	2	n/a	n/a	n/a	n/a	44.326	AM14HAS.jpg
18.754	0.514	Blank	Blank	88.587	n/a	1	1	9	n/a	9	n/a	2	n/a	n/a	n/a	n/a	44.824	n/a
19.284	0.497	happy	Picture	88.073	n/a	1	1	10	n/a	10	63	2	n/a	n/a	n/a	n/a	45.354	AM04HAS.jpg
19.782	0.514	Blank	Blank	87.559	n/a	1	1	10	n/a	10	n/a	2	n/a	n/a	n/a	n/a	45.852	n/a
20.312	0.497	happy	Picture	87.045	n/a	1	1	11	n/a	11	58	2	n/a	n/a	n/a	n/a	46.382	BF29HAS.jpg
20.81	0.514	Blank	Blank	86.531	n/a	1	1	11	n/a	11	n/a	2	n/a	n/a	n/a	n/a	46.879	n/a
21.34	0.497	happy	Picture	86.017	n/a	1	1	12	n/a	12	48	2	n/a	n/a	n/a	n/a	47.41	AF14HAS.jpg
21.837	0.514	Blank	Blank	85.503	n/a	1	1	12	n/a	12	n/a	2	n/a	n/a	n/a	n/a	47.907	n/a
22.368	0.497	happy	Picture	84.989	n/a	1	1	13	n/a	13	66	2	n/a	n/a	n/a	n/a	48.438	BM07HAS.jpg
22.865	0.514	Blank	Blank	84.475	n/a	1	1	13	n/a	13	n/a	2	n/a	n/a	n/a	n/a	48.935	n/a
23.396	0.497	happy	Picture	83.961	n/a	1	1	14	n/a	14	70	2	n/a	n/a	n/a	n/a	49.466	BM11HAS.jpg
23.893	0.514	Blank	Blank	83.447	n/a	1	1	14	n/a	14	n/a	2	n/a	n/a	n/a	n/a	49.963	n/a
24.424	0.497	happy	Picture	82.933	n/a	1	1	15	n/a	15	43	2	n/a	n/a	n/a	n/a	50.493	BF04HAS.jpg
24.921	0.514	Blank	Blank	82.419	n/a	1	1	15	n/a	15	n/a	2	n/a	n/a	n/a	n/a	50.991	n/a
25.452	0.497	happy	Picture	81.905	n/a	1	1	16	n/a	16	49	2	n/a	n/a	n/a	n/a	51.521	AF17HAS.jpg
25.949	0.514	Blank	Blank	81.392	n/a	1	1	16	n/a	16	n/a	2	n/a	n/a	n/a	n/a	52.019	n/a
26.48	0.497	happy	Picture	80.878	n/a	1	1	17	n/a	17	75	2	n/a	n/a	n/a	n/a	52.549	AM23HAS.jpg
26.977	0.514	Blank	Blank	80.364	n/a	1	1	17	n/a	17	n/a	2	n/a	n/a	n/a	n/a	53.047	n/a
27.507	0.497	happy	Picture	79.85	n/a	1	1	18	n/a	18	80	2	n/a	n/a	n/a	n/a	53.577	BM35HAS.jpg
28.005	0.514	Blank	Blank	79.336	n/a	1	1	18	n/a	18	n/a	2	n/a	n/a	n/a	n/a	54.075	n/a
28.535	0.497	happy	Picture	78.822	n/a	1	1	19	n/a	19	76	2	n/a	n/a	n/a	n/a	54.605	BM24HAS.jpg
29.033	0.514	Blank	Blank	78.308	n/a	1	1	19	n/a	19	n/a	2	n/a	n/a	n/a	n/a	55.102	n/a
29.563	0.497	happy	Picture	77.794	n/a	1	1	20	n/a	20	74	2	n/a	n/a	n/a	n/a	55.633	AM22HAS.jpg
