onset	duration	trial_type	event_type	time_until_response	response_time	trial_number	block_num_within_trial	image_seq_num_within_block	question_seq_num_within_block	image_seq_num	picture_number	condition	question_type	block_type	rating	rating_computed	onset_uncorrected	KDEV_imagefile
0.005	10.014	ITI	Fixation+	93.723	n/a	1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	30.715	n/a
10.035	0.497	happy	Picture	93.209	n/a	1	1	1	n/a	1	108	3	n/a	n/a	n/a	n/a	40.745	AM09ANS.jpg
10.532	0.514	Blank	Blank	92.695	n/a	1	1	1	n/a	1	n/a	3	n/a	n/a	n/a	n/a	41.242	n/a
11.063	0.497	happy	Picture	92.181	n/a	1	1	2	n/a	2	99	3	n/a	n/a	n/a	n/a	41.773	AF31ANS.jpg
11.56	0.514	Blank	Blank	91.667	n/a	1	1	2	n/a	2	n/a	3	n/a	n/a	n/a	n/a	42.27	n/a
12.09	0.497	happy	Picture	91.153	n/a	1	1	3	n/a	3	98	3	n/a	n/a	n/a	n/a	42.801	BF29ANS.jpg
12.588	0.514	Blank	Blank	90.639	n/a	1	1	3	n/a	3	n/a	3	n/a	n/a	n/a	n/a	43.298	n/a
13.118	0.497	happy	Picture	90.125	n/a	1	1	4	n/a	4	107	3	n/a	n/a	n/a	n/a	43.829	BM08ANS.jpg
13.616	0.514	Blank	Blank	89.611	n/a	1	1	4	n/a	4	n/a	3	n/a	n/a	n/a	n/a	44.326	n/a
14.146	0.497	happy	Picture	89.098	n/a	1	1	5	n/a	5	104	3	n/a	n/a	n/a	n/a	44.857	BM05ANS.jpg
14.644	0.514	Blank	Blank	88.584	n/a	1	1	5	n/a	5	n/a	3	n/a	n/a	n/a	n/a	45.354	n/a
15.174	0.497	happy	Picture	88.07	n/a	1	1	6	n/a	6	101	3	n/a	n/a	n/a	n/a	45.884	AM01ANS.jpg
15.671	0.514	Blank	Blank	87.556	n/a	1	1	6	n/a	6	n/a	3	n/a	n/a	n/a	n/a	46.382	n/a
16.202	0.497	happy	Picture	87.042	n/a	1	1	7	n/a	7	103	3	n/a	n/a	n/a	n/a	46.912	AM04ANS.jpg
16.699	0.514	Blank	Blank	86.528	n/a	1	1	7	n/a	7	n/a	3	n/a	n/a	n/a	n/a	47.41	n/a
17.23	0.497	happy	Picture	86.014	n/a	1	1	8	n/a	8	111	3	n/a	n/a	n/a	n/a	47.94	BM12ANS.jpg
17.727	0.514	Blank	Blank	85.5	n/a	1	1	8	n/a	8	n/a	3	n/a	n/a	n/a	n/a	48.438	n/a
18.258	0.497	happy	Picture	84.986	n/a	1	1	9	n/a	9	110	3	n/a	n/a	n/a	n/a	48.968	AM11ANS.jpg
18.755	0.514	Blank	Blank	84.472	n/a	1	1	9	n/a	9	n/a	3	n/a	n/a	n/a	n/a	49.465	n/a
19.285	0.497	happy	Picture	83.958	n/a	1	1	10	n/a	10	85	3	n/a	n/a	n/a	n/a	49.996	BF07ANS.jpg
19.783	0.514	Blank	Blank	83.444	n/a	1	1	10	n/a	10	n/a	3	n/a	n/a	n/a	n/a	50.493	n/a
20.313	0.497	happy	Picture	82.93	n/a	1	1	11	n/a	11	87	3	n/a	n/a	n/a	n/a	51.024	BF11ANS.jpg
20.811	0.514	Blank	Blank	82.416	n/a	1	1	11	n/a	11	n/a	3	n/a	n/a	n/a	n/a	51.521	n/a
21.341	0.497	happy	Picture	81.902	n/a	1	1	12	n/a	12	91	3	n/a	n/a	n/a	n/a	52.052	AF20ANS.jpg
21.839	0.514	Blank	Blank	81.388	n/a	1	1	12	n/a	12	n/a	3	n/a	n/a	n/a	n/a	52.549	n/a
22.369	0.497	happy	Picture	80.875	n/a	1	1	13	n/a	13	115	3	n/a	n/a	n/a	n/a	53.08	AM23ANS.jpg
22.867	0.514	Blank	Blank	80.361	n/a	1	1	13	n/a	13	n/a	3	n/a	n/a	n/a	n/a	53.577	n/a
23.397	0.497	happy	Picture	79.847	n/a	1	1	14	n/a	14	97	3	n/a	n/a	n/a	n/a	54.107	BF28ANS.jpg
23.894	0.514	Blank	Blank	79.333	n/a	1	1	14	n/a	14	n/a	3	n/a	n/a	n/a	n/a	54.605	n/a
24.425	0.497	happy	Picture	78.819	n/a	1	1	15	n/a	15	82	3	n/a	n/a	n/a	n/a	55.135	AF03ANS.jpg
24.922	0.514	Blank	Blank	78.305	n/a	1	1	15	n/a	15	n/a	3	n/a	n/a	n/a	n/a	55.633	n/a
25.453	0.497	happy	Picture	77.791	n/a	1	1	16	n/a	16	96	3	n/a	n/a	n/a	n/a	56.163	AF26ANS.jpg
25.95	0.514	Blank	Blank	77.277	n/a	1	1	16	n/a	16	n/a	3	n/a	n/a	n/a	n/a	56.661	n/a
26.481	0.497	happy	Picture	76.763	n/a	1	1	17	n/a	17	109	3	n/a	n/a	n/a	n/a	57.191	AM10ANS.jpg
26.978	0.514	Blank	Blank	76.249	n/a	1	1	17	n/a	17	n/a	3	n/a	n/a	n/a	n/a	57.688	n/a
27.509	0.497	happy	Picture	75.735	n/a	1	1	18	n/a	18	114	3	n/a	n/a	n/a	n/a	58.219	AM22ANS.jpg
28.006	0.514	Blank	Blank	75.221	n/a	1	1	18	n/a	18	n/a	3	n/a	n/a	n/a	n/a	58.716	n/a
28.536	0.497	happy	Picture	74.707	n/a	1	1	19	n/a	19	120	3	n/a	n/a	n/a	n/a	59.247	AM35ANS.jpg
29.034	0.514	Blank	Blank	74.193	n/a	1	1	19	n/a	19	n/a	3	n/a	n/a	n/a	n/a	59.744	n/a
29.564	0.497	happy	Picture	73.679	n/a	1	1	20	n/a	20	81	3	n/a	n/a	n/a	n/a	60.275	AF01ANS.jpg
30.062	0.514	Blank	Blank	73.165	n/a	1	1	20	n/a	20	n/a	3	n/a	n/a	n/a	n/a	60.772	n/a
30.592	10.014	ITI	Fixation+	63.135	n/a	1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	61.303	n/a
40.622	0.497	neutral	Picture	62.621	n/a	1	2	1	n/a	21	28	1	n/a	n/a	n/a	n/a	71.333	AM09NES.jpg
41.12	0.514	Blank	Blank	62.107	n/a	1	2	1	n/a	21	n/a	1	n/a	n/a	n/a	n/a	71.83	n/a
41.65	0.497	neutral	Picture	61.594	n/a	1	2	2	n/a	22	27	1	n/a	n/a	n/a	n/a	72.361	BM08NES.jpg
42.148	0.514	Blank	Blank	61.08	n/a	1	2	2	n/a	22	n/a	1	n/a	n/a	n/a	n/a	72.858	n/a
42.678	0.497	neutral	Picture	60.566	n/a	1	2	3	n/a	23	16	1	n/a	n/a	n/a	n/a	73.388	AF26NES.jpg
43.175	0.514	Blank	Blank	60.052	n/a	1	2	3	n/a	23	n/a	1	n/a	n/a	n/a	n/a	73.886	n/a
43.706	0.497	neutral	Picture	59.538	n/a	1	2	4	n/a	24	3	1	n/a	n/a	n/a	n/a	74.416	BF04NES.jpg
44.203	0.514	Blank	Blank	59.024	n/a	1	2	4	n/a	24	n/a	1	n/a	n/a	n/a	n/a	74.914	n/a
44.734	0.497	neutral	Picture	58.51	n/a	1	2	5	n/a	25	32	1	n/a	n/a	n/a	n/a	75.444	AM14NES.jpg
45.231	0.514	Blank	Blank	57.996	n/a	1	2	5	n/a	25	n/a	1	n/a	n/a	n/a	n/a	75.942	n/a
45.762	0.497	neutral	Picture	57.482	n/a	1	2	6	n/a	26	37	1	n/a	n/a	n/a	n/a	76.472	BM25NES.jpg
46.259	0.514	Blank	Blank	56.968	n/a	1	2	6	n/a	26	n/a	1	n/a	n/a	n/a	n/a	76.969	n/a
46.79	0.497	neutral	Picture	56.454	n/a	1	2	7	n/a	27	15	1	n/a	n/a	n/a	n/a	77.5	AF25NES.jpg
47.287	0.514	Blank	Blank	55.94	n/a	1	2	7	n/a	27	n/a	1	n/a	n/a	n/a	n/a	77.997	n/a
47.817	0.497	neutral	Picture	55.426	n/a	1	2	8	n/a	28	23	1	n/a	n/a	n/a	n/a	78.528	AM04NES.jpg
48.315	0.514	Blank	Blank	54.912	n/a	1	2	8	n/a	28	n/a	1	n/a	n/a	n/a	n/a	79.025	n/a
48.845	0.497	neutral	Picture	54.398	n/a	1	2	9	n/a	29	34	1	n/a	n/a	n/a	n/a	79.556	AM22NES.jpg
49.343	0.514	Blank	Blank	53.884	n/a	1	2	9	n/a	29	n/a	1	n/a	n/a	n/a	n/a	80.053	n/a
49.873	0.497	neutral	Picture	53.37	n/a	1	2	10	n/a	30	24	1	n/a	n/a	n/a	n/a	80.584	BM05NES.jpg
50.371	0.514	Blank	Blank	52.857	n/a	1	2	10	n/a	30	n/a	1	n/a	n/a	n/a	n/a	81.081	n/a
50.901	0.497	neutral	Picture	52.343	n/a	1	2	11	n/a	31	12	1	n/a	n/a	n/a	n/a	81.612	AF21NES.jpg
51.398	0.514	Blank	Blank	51.829	n/a	1	2	11	n/a	31	n/a	1	n/a	n/a	n/a	n/a	82.109	n/a
