onset	duration	trial_type	trial_number	event_type	cue_to_participant	stimulus_type	time_until_response	rated_success_of_regulation	onset_uncorrected
0.004	10.014	Instruction	-1	Picture	Instruction	n/a	n/a	n/a	29.223
10.034	5.007	ITI	0	Picture	Fixation+	1	12.634	n/a	39.253
15.058	2.006	Cue	0	Picture	Maintain	1	10.612	n/a	44.277
17.064	4.99	Pic	0	Picture	IAPS_26	1	5.621	n/a	46.283
22.054	2.006	Blank	0	Picture	BLANK	1	3.615	n/a	51.273
27.676	n/a	ConfirmRating	0	Response	n/a	1	n/a	0	56.895
27.707	6.002	ITI	1	Picture	Fixation+	2	13.08	n/a	56.926
33.726	2.006	Cue	1	Picture	Enhance	2	11.058	n/a	62.945
35.732	4.99	Pic	1	Picture	IAPS_36	2	6.067	n/a	64.951
40.722	2.006	Blank	1	Picture	BLANK	2	4.061	n/a	69.941
46.789	n/a	ConfirmRating	1	Response	n/a	2	n/a	3	76.008
46.806	4.012	ITI	2	Picture	Fixation+	3	15.627	n/a	76.025
50.835	2.006	Cue	2	Picture	Suppress	3	13.604	n/a	80.054
52.841	4.99	Pic	2	Picture	IAPS_01	3	8.614	n/a	82.06
57.831	2.006	Blank	2	Picture	BLANK	3	6.608	n/a	87.05
66.445	n/a	ConfirmRating	2	Response	n/a	3	n/a	3	95.664
66.469	5.007	ITI	3	Picture	Fixation+	4	14.074	n/a	95.688
71.492	2.006	Cue	3	Picture	Maintain	4	12.052	n/a	100.711
73.498	4.99	Pic	3	Picture	IAPS_46	4	7.061	n/a	102.717
78.489	2.006	Blank	3	Picture	BLANK	4	5.055	n/a	107.708
85.55	n/a	ConfirmRating	3	Response	n/a	4	n/a	6	114.769
85.568	5.007	ITI	4	Picture	Fixation+	4	10.596	n/a	114.787
90.591	2.006	Cue	4	Picture	Maintain	4	8.574	n/a	119.81
92.597	4.99	Pic	4	Picture	IAPS_49	4	3.583	n/a	121.816
97.588	2.006	Blank	4	Picture	BLANK	4	1.577	n/a	126.806
101.171	n/a	ConfirmRating	4	Response	n/a	4	n/a	0	130.39
101.202	6.002	ITI	5	Picture	Fixation+	2	12.578	n/a	130.421
107.22	2.006	Cue	5	Picture	Enhance	2	10.556	n/a	136.439
109.226	4.99	Pic	5	Picture	IAPS_37	2	5.566	n/a	138.445
114.216	2.006	Blank	5	Picture	BLANK	2	3.559	n/a	143.435
119.782	n/a	ConfirmRating	5	Response	n/a	2	n/a	3	149.001
119.803	4.012	ITI	6	Picture	Fixation+	1	10.022	n/a	149.022
123.832	2.006	Cue	6	Picture	Maintain	1	8.0	n/a	153.051
125.838	4.99	Pic	6	Picture	IAPS_27	1	3.01	n/a	155.057
130.828	2.006	Blank	6	Picture	BLANK	1	1.003	n/a	160.047
133.838	n/a	ConfirmRating	6	Response	n/a	1	n/a	0	163.057
133.862	6.002	ITI	7	Picture	Fixation+	3	11.406	n/a	163.081
