onset	duration	response_time
6.4	n/a	0.218
8.7	n/a	0.234
18.7	n/a	0.243
22.4	n/a	0.238
29.4	n/a	0.234
39.7	n/a	0.311
43.9	n/a	0.211
48.6	n/a	0.226
58.6	n/a	0.229
63.1	n/a	0.231
72.7	n/a	0.251
77.2	n/a	0.267
85.7	n/a	0.229
94.0	n/a	0.202
97.1	n/a	0.273
100.5	n/a	0.285
108.7	n/a	0.236
115.9	n/a	0.222
119.6	n/a	0.399
123.3	n/a	0.334
132.3	n/a	0.244
137.0	n/a	0.293
144.7	n/a	0.233
154.6	n/a	0.257
159.4	n/a	0.272
165.2	n/a	0.248
171.8	n/a	0.213
176.1	n/a	0.235
183.6	n/a	0.241
193.7	n/a	0.260
202.7	n/a	0.211
206.1	n/a	0.334
213.4	n/a	0.440
216.3	n/a	0.327
226.4	n/a	0.257
235.7	n/a	0.228
238.8	n/a	0.257
242.7	n/a	0.490
249.2	n/a	0.480
251.9	n/a	0.260
257.7	n/a	0.276
267.3	n/a	0.243
272.1	n/a	0.298
277.9	n/a	0.262
280.6	n/a	0.257
285.0	n/a	0.266
291.3	n/a	0.253
294.3	n/a	0.323
