onset	duration	trial_type	trial_number	event_type	cue_to_participant	stimulus_type	time_until_response	rated_success_of_regulation	onset_uncorrected
0.014	10.014	Instruction	-1	Picture	Instruction	n/a	n/a	n/a	29.637
10.044	5.007	ITI	0	Picture	Fixation+	1	15.001	n/a	39.668
15.067	2.006	Cue	0	Picture	Maintain	1	12.979	n/a	44.691
17.074	4.99	Pic	0	Picture	IAPS_01	1	7.989	n/a	46.697
22.064	2.006	Blank	0	Picture	BLANK	1	5.983	n/a	51.687
30.052	n/a	ConfirmRating	0	Response	n/a	1	n/a	0	59.676
30.071	6.002	ITI	1	Picture	Fixation+	2	15.734	n/a	59.695
36.089	2.006	Cue	1	Picture	Enhance	2	13.712	n/a	65.713
38.095	4.99	Pic	1	Picture	IAPS_26	2	8.721	n/a	67.719
43.086	2.006	Blank	1	Picture	BLANK	2	6.715	n/a	72.709
51.807	n/a	ConfirmRating	1	Response	n/a	2	n/a	1	81.43
51.839	4.012	ITI	2	Picture	Fixation+	3	13.801	n/a	81.463
55.868	2.006	Cue	2	Picture	Suppress	3	11.779	n/a	85.491
57.874	4.99	Pic	2	Picture	IAPS_36	3	6.789	n/a	87.497
62.864	2.006	Blank	2	Picture	BLANK	3	4.783	n/a	92.487
69.653	n/a	ConfirmRating	2	Response	n/a	3	n/a	0	99.276
69.678	5.007	ITI	3	Picture	Fixation+	4	11.489	n/a	99.301
74.701	2.006	Cue	3	Picture	Maintain	4	9.466	n/a	104.325
76.707	4.99	Pic	3	Picture	IAPS_46	4	4.476	n/a	106.331
81.697	2.006	Blank	3	Picture	BLANK	4	2.47	n/a	111.321
86.173	n/a	ConfirmRating	3	Response	n/a	4	n/a	3	115.797
86.19	5.007	ITI	4	Picture	Fixation+	4	10.311	n/a	115.814
91.214	2.006	Cue	4	Picture	Maintain	4	8.288	n/a	120.837
93.22	4.99	Pic	4	Picture	IAPS_49	4	3.298	n/a	122.843
98.21	2.006	Blank	4	Picture	BLANK	4	1.292	n/a	127.833
101.508	n/a	ConfirmRating	4	Response	n/a	4	n/a	0	131.132
101.526	6.002	ITI	5	Picture	Fixation+	2	11.128	n/a	131.149
107.544	2.006	Cue	5	Picture	Enhance	2	9.105	n/a	137.167
109.55	4.99	Pic	5	Picture	IAPS_27	2	4.115	n/a	139.173
114.54	2.006	Blank	5	Picture	BLANK	2	2.109	n/a	144.163
118.655	n/a	ConfirmRating	5	Response	n/a	2	n/a	2	148.278
118.685	4.012	ITI	6	Picture	Fixation+	1	14.615	n/a	148.308
122.713	2.006	Cue	6	Picture	Maintain	1	12.592	n/a	152.337
124.719	4.99	Pic	6	Picture	IAPS_02	1	7.602	n/a	154.343
129.709	2.006	Blank	6	Picture	BLANK	1	5.596	n/a	159.333
137.311	n/a	ConfirmRating	6	Response	n/a	1	n/a	3	166.935
137.336	6.002	ITI	7	Picture	Fixation+	3	13.18	n/a	166.959
143.354	2.006	Cue	7	Picture	Suppress	3	11.157	n/a	172.977
145.36	4.99	Pic	7	Picture	IAPS_37	3	6.167	n/a	174.983
150.35	2.006	Blank	7	Picture	BLANK	3	4.161	n/a	179.974
156.517	n/a	ConfirmRating	7	Response	n/a	3	n/a	3	186.141
156.534	5.007	ITI	8	Picture	Fixation+	4	9.728	n/a	186.157
161.557	2.006	Cue	8	Picture	Maintain	4	7.706	n/a	191.181
163.563	4.99	Pic	8	Picture	IAPS_52	4	2.715	n/a	193.187
168.553	2.006	Blank	8	Picture	BLANK	4	0.709	n/a	198.177
171.269	n/a	ConfirmRating	8	Response	n/a	4	n/a	0	200.892
171.289	6.002	ITI	9	Picture	Fixation+	1	10.63	n/a	200.912
177.307	2.006	Cue	9	Picture	Maintain	1	8.607	n/a	206.93
179.313	4.99	Pic	9	Picture	IAPS_03	1	3.617	n/a	208.937
184.303	2.006	Blank	9	Picture	BLANK	1	1.611	n/a	213.927
187.92	n/a	ConfirmRating	9	Response	n/a	1	n/a	2	217.544
187.951	5.007	ITI	10	Picture	Fixation+	2	11.072	n/a	217.574
192.974	2.006	Cue	10	Picture	Enhance	2	9.049	n/a	222.597
194.98	4.99	Pic	10	Picture	IAPS_28	2	4.059	n/a	224.603
199.97	2.006	Blank	10	Picture	BLANK	2	2.053	n/a	229.594
204.029	n/a	ConfirmRating	10	Response	n/a	2	n/a	1	233.653
204.048	4.012	ITI	11	Picture	Fixation+	3	12.714	n/a	233.672
208.077	2.006	Cue	11	Picture	Suppress	3	10.692	n/a	237.701
210.083	4.99	Pic	11	Picture	IAPS_38	3	5.701	n/a	239.707
215.073	2.006	Blank	11	Picture	BLANK	3	3.695	n/a	244.697
220.775	n/a	ConfirmRating	11	Response	n/a	3	n/a	3	250.398
220.793	6.002	ITI	12	Picture	Fixation+	2	10.234	n/a	250.417
226.811	2.006	Cue	12	Picture	Enhance	2	8.211	n/a	256.435
228.817	4.99	Pic	12	Picture	IAPS_29	2	3.221	n/a	258.441
233.807	2.006	Blank	12	Picture	BLANK	2	1.215	n/a	263.431
237.028	n/a	ConfirmRating	12	Response	n/a	2	n/a	2	266.652
237.057	5.007	ITI	13	Picture	Fixation+	1	10.639	n/a	266.68
242.08	2.006	Cue	13	Picture	Maintain	1	8.616	n/a	271.704
244.086	4.99	Pic	13	Picture	IAPS_04	1	3.626	n/a	273.71
249.076	2.006	Blank	13	Picture	BLANK	1	1.62	n/a	278.7
252.702	n/a	ConfirmRating	13	Response	n/a	1	n/a	2	282.326
252.724	4.012	ITI	14	Picture	Fixation+	4	11.614	n/a	282.347
256.752	2.006	Cue	14	Picture	Maintain	4	9.592	n/a	286.376
258.758	4.99	Pic	14	Picture	IAPS_55	4	4.601	n/a	288.382
263.749	2.006	Blank	14	Picture	BLANK	4	2.595	n/a	293.372
268.35	n/a	ConfirmRating	14	Response	n/a	4	n/a	5	297.974
268.374	5.007	ITI	15	Picture	Fixation+	3	10.918	n/a	297.998
273.397	2.006	Cue	15	Picture	Suppress	3	8.895	n/a	303.021
275.403	4.99	Pic	15	Picture	IAPS_39	3	3.905	n/a	305.027
280.394	2.006	Blank	15	Picture	BLANK	3	1.899	n/a	310.017
284.299	n/a	ConfirmRating	15	Response	n/a	3	n/a	0	313.922
284.323	6.002	ITI	16	Picture	Fixation+	2	10.731	n/a	313.946
290.341	2.006	Cue	16	Picture	Enhance	2	8.709	n/a	319.964
292.347	4.99	Pic	16	Picture	IAPS_30	2	3.718	n/a	321.97
297.337	2.006	Blank	16	Picture	BLANK	2	1.712	n/a	326.961
301.055	n/a	ConfirmRating	16	Response	n/a	2	n/a	2	330.679
301.084	6.002	ITI	17	Picture	Fixation+	1	11.055	n/a	330.707
307.102	2.006	Cue	17	Picture	Maintain	1	9.032	n/a	336.726
309.108	4.99	Pic	17	Picture	IAPS_05	1	4.042	n/a	338.731
314.098	2.006	Blank	17	Picture	BLANK	1	2.036	n/a	343.722
318.14	n/a	ConfirmRating	17	Response	n/a	1	n/a	1	347.764
318.16	4.012	ITI	18	Picture	Fixation+	3	12.413	n/a	347.784
322.189	2.006	Cue	18	Picture	Suppress	3	10.39	n/a	351.812
324.195	4.99	Pic	18	Picture	IAPS_40	3	5.4	n/a	353.818
329.185	2.006	Blank	18	Picture	BLANK	3	3.394	n/a	358.808
334.585	n/a	ConfirmRating	18	Response	n/a	3	n/a	5	364.208
334.606	5.007	ITI	19	Picture	Fixation+	4	10.149	n/a	364.23
339.63	2.006	Cue	19	Picture	Maintain	4	8.126	n/a	369.253
341.636	4.99	Pic	19	Picture	IAPS_58	4	3.136	n/a	371.259
346.626	2.006	Blank	19	Picture	BLANK	4	1.13	n/a	376.249
349.762	n/a	ConfirmRating	19	Response	n/a	4	n/a	0	379.385
349.792	6.002	ITI	20	Picture	Fixation+	4	9.498	n/a	379.416
355.81	2.006	Cue	20	Picture	Maintain	4	7.476	n/a	385.434
357.816	4.99	Pic	20	Picture	IAPS_47	4	2.486	n/a	387.44
362.807	2.006	Blank	20	Picture	BLANK	4	0.48	n/a	392.43
365.292	n/a	ConfirmRating	20	Response	n/a	4	n/a	0	394.916
365.31	5.007	ITI	21	Picture	Fixation+	3	11.082	n/a	394.933
370.333	2.006	Cue	21	Picture	Suppress	3	9.059	n/a	399.957
372.339	4.99	Pic	21	Picture	IAPS_41	3	4.069	n/a	401.963
377.33	2.006	Blank	21	Picture	BLANK	3	2.063	n/a	406.953
