onset	duration	trial_type	trial_number	event_type	cue_to_participant	stimulus_type	time_until_response	rated_success_of_regulation	onset_uncorrected
0.016	10.014	Instruction	-1	Picture	Instruction	n/a	n/a	n/a	29.173
10.047	5.007	ITI	0	Picture	Fixation+	1	15.9	n/a	39.203
15.07	2.006	Cue	0	Picture	Maintain	1	13.877	n/a	44.227
17.076	4.99	Pic	0	Picture	IAPS_01	1	8.887	n/a	46.233
22.066	2.006	Blank	0	Picture	BLANK	1	6.881	n/a	51.223
30.953	n/a	ConfirmRating	0	Response	n/a	1	n/a	7	60.11
30.985	6.002	ITI	1	Picture	Fixation+	2	29.339	n/a	60.142
37.003	2.006	Cue	1	Picture	Enhance	2	27.316	n/a	66.16
39.01	4.99	Pic	1	Picture	IAPS_26	2	22.326	n/a	68.166
44.0	2.006	Blank	1	Picture	BLANK	2	20.32	n/a	73.157
66.326	n/a	ConfirmRating	1	Response	n/a	2	n/a	5	95.482
66.348	4.012	ITI	2	Picture	Fixation+	3	15.395	n/a	95.505
70.376	2.006	Cue	2	Picture	Suppress	3	13.373	n/a	99.533
72.383	4.99	Pic	2	Picture	IAPS_36	3	8.382	n/a	101.54
77.373	2.006	Blank	2	Picture	BLANK	3	6.376	n/a	106.53
85.755	n/a	ConfirmRating	2	Response	n/a	3	n/a	2	114.912
85.778	5.007	ITI	3	Picture	Fixation+	4	20.672	n/a	114.935
90.802	2.006	Cue	3	Picture	Maintain	4	18.649	n/a	119.959
92.808	4.99	Pic	3	Picture	IAPS_46	4	13.659	n/a	121.965
97.798	2.006	Blank	3	Picture	BLANK	4	11.653	n/a	126.955
111.457	n/a	ConfirmRating	3	Response	n/a	4	n/a	6	140.613
111.475	5.007	ITI	4	Picture	Fixation+	4	17.333	n/a	140.632
116.499	2.006	Cue	4	Picture	Maintain	4	15.311	n/a	145.655
118.505	4.99	Pic	4	Picture	IAPS_49	4	10.32	n/a	147.661
123.495	2.006	Blank	4	Picture	BLANK	4	8.314	n/a	152.652
133.815	n/a	ConfirmRating	4	Response	n/a	4	n/a	5	162.972
133.84	6.002	ITI	5	Picture	Fixation+	2	24.349	n/a	162.997
139.858	2.006	Cue	5	Picture	Enhance	2	22.327	n/a	169.015
141.864	4.99	Pic	5	Picture	IAPS_27	2	17.336	n/a	171.021
146.854	2.006	Blank	5	Picture	BLANK	2	15.33	n/a	176.011
164.191	n/a	ConfirmRating	5	Response	n/a	2	n/a	0	193.348
164.212	4.012	ITI	6	Picture	Fixation+	1	16.451	n/a	193.369
168.241	2.006	Cue	6	Picture	Maintain	1	14.428	n/a	197.398
170.247	4.99	Pic	6	Picture	IAPS_02	1	9.438	n/a	199.404
175.237	2.006	Blank	6	Picture	BLANK	1	7.432	n/a	204.394
184.675	n/a	ConfirmRating	6	Response	n/a	1	n/a	3	213.832
184.704	6.002	ITI	7	Picture	Fixation+	3	15.6	n/a	213.861
190.722	2.006	Cue	7	Picture	Suppress	3	13.577	n/a	219.879
192.728	4.99	Pic	7	Picture	IAPS_37	3	8.587	n/a	221.885
197.718	2.006	Blank	7	Picture	BLANK	3	6.581	n/a	226.875
