onset	duration	trial_type	trial_number	event_type	cue_to_participant	stimulus_type	time_until_response	rated_success_of_regulation	onset_uncorrected
0.005	10.014	Instruction	-1	Picture	Instruction	n/a	n/a	n/a	26.438
10.035	5.007	ITI	0	Picture	Fixation+	1	14.927	n/a	36.468
15.059	2.006	Cue	0	Picture	Maintain	1	12.904	n/a	41.491
17.065	4.99	Pic	0	Picture	IAPS_26	1	7.914	n/a	43.497
22.055	2.006	Blank	0	Picture	BLANK	1	5.908	n/a	48.487
29.969	n/a	ConfirmRating	0	Response	n/a	1	n/a	0	56.401
29.996	6.002	ITI	1	Picture	Fixation+	2	15.655	n/a	56.429
36.014	2.006	Cue	1	Picture	Enhance	2	13.632	n/a	62.447
38.02	4.99	Pic	1	Picture	IAPS_36	2	8.642	n/a	64.453
43.01	2.006	Blank	1	Picture	BLANK	2	6.636	n/a	69.443
51.652	n/a	ConfirmRating	1	Response	n/a	2	n/a	7	78.085
51.681	4.012	ITI	2	Picture	Fixation+	3	17.188	n/a	78.114
55.71	2.006	Cue	2	Picture	Suppress	3	15.165	n/a	82.142
57.716	4.99	Pic	2	Picture	IAPS_01	3	10.175	n/a	84.148
62.706	2.006	Blank	2	Picture	BLANK	3	8.169	n/a	89.139
72.881	n/a	ConfirmRating	2	Response	n/a	3	n/a	7	99.314
72.902	5.007	ITI	3	Picture	Fixation+	4	12.551	n/a	99.335
77.925	2.006	Cue	3	Picture	Maintain	4	10.529	n/a	104.358
79.931	4.99	Pic	3	Picture	IAPS_46	4	5.538	n/a	106.364
84.922	2.006	Blank	3	Picture	BLANK	4	3.532	n/a	111.354
90.46	n/a	ConfirmRating	3	Response	n/a	4	n/a	0	116.892
90.492	5.007	ITI	4	Picture	Fixation+	4	17.534	n/a	116.925
95.515	2.006	Cue	4	Picture	Maintain	4	15.511	n/a	121.948
97.521	4.99	Pic	4	Picture	IAPS_49	4	10.521	n/a	123.954
102.512	2.006	Blank	4	Picture	BLANK	4	8.515	n/a	128.944
113.032	n/a	ConfirmRating	4	Response	n/a	4	n/a	6	139.465
113.056	6.002	ITI	5	Picture	Fixation+	2	11.998	n/a	139.488
119.074	2.006	Cue	5	Picture	Enhance	2	9.975	n/a	145.506
121.08	4.99	Pic	5	Picture	IAPS_37	2	4.985	n/a	147.512
126.07	2.006	Blank	5	Picture	BLANK	2	2.979	n/a	152.503
131.055	n/a	ConfirmRating	5	Response	n/a	2	n/a	7	157.488
131.077	4.012	ITI	6	Picture	Fixation+	1	9.453	n/a	157.509
135.105	2.006	Cue	6	Picture	Maintain	1	7.43	n/a	161.538
137.111	4.99	Pic	6	Picture	IAPS_27	1	2.44	n/a	163.544
142.102	2.006	Blank	6	Picture	BLANK	1	0.434	n/a	168.534
144.542	n/a	ConfirmRating	6	Response	n/a	1	n/a	0	170.974
144.572	6.002	ITI	7	Picture	Fixation+	3	12.436	n/a	171.004
150.59	2.006	Cue	7	Picture	Suppress	3	10.413	n/a	177.023
152.596	4.99	Pic	7	Picture	IAPS_02	3	5.423	n/a	179.029
157.586	2.006	Blank	7	Picture	BLANK	3	3.417	n/a	184.019
163.009	n/a	ConfirmRating	7	Response	n/a	3	n/a	7	189.442
163.041	5.007	ITI	8	Picture	Fixation+	4	12.708	n/a	189.473
168.064	2.006	Cue	8	Picture	Maintain	4	10.685	n/a	194.496
170.07	4.99	Pic	8	Picture	IAPS_52	4	5.695	n/a	196.503
175.06	2.006	Blank	8	Picture	BLANK	4	3.689	n/a	201.493
180.755	n/a	ConfirmRating	8	Response	n/a	4	n/a	7	207.188
180.78	6.002	ITI	9	Picture	Fixation+	1	11.21	n/a	207.212
186.798	2.006	Cue	9	Picture	Maintain	1	9.188	n/a	213.231
188.804	4.99	Pic	9	Picture	IAPS_28	1	4.198	n/a	215.237
193.794	2.006	Blank	9	Picture	BLANK	1	2.191	n/a	220.227
197.992	n/a	ConfirmRating	9	Response	n/a	1	n/a	7	224.424
198.022	5.007	ITI	10	Picture	Fixation+	2	10.993	n/a	224.454
203.045	2.006	Cue	10	Picture	Enhance	2	8.97	n/a	229.478
205.051	4.99	Pic	10	Picture	IAPS_38	2	3.98	n/a	231.484
210.041	2.006	Blank	10	Picture	BLANK	2	1.974	n/a	236.474
214.021	n/a	ConfirmRating	10	Response	n/a	2	n/a	7	240.454
214.053	4.012	ITI	11	Picture	Fixation+	3	14.92	n/a	240.486
218.082	2.006	Cue	11	Picture	Suppress	3	12.897	n/a	244.515
220.088	4.99	Pic	11	Picture	IAPS_03	3	7.907	n/a	246.521
225.078	2.006	Blank	11	Picture	BLANK	3	5.901	n/a	251.511
232.985	n/a	ConfirmRating	11	Response	n/a	3	n/a	6	259.418
233.003	6.002	ITI	12	Picture	Fixation+	2	13.652	n/a	259.435
239.021	2.006	Cue	12	Picture	Enhance	2	11.63	n/a	265.454
241.027	4.99	Pic	12	Picture	IAPS_39	2	6.64	n/a	267.46
246.017	2.006	Blank	12	Picture	BLANK	2	4.634	n/a	272.45
252.657	n/a	ConfirmRating	12	Response	n/a	2	n/a	5	279.089
252.682	5.007	ITI	13	Picture	Fixation+	1	9.877	n/a	279.114
257.705	2.006	Cue	13	Picture	Maintain	1	7.854	n/a	284.138
259.711	4.99	Pic	13	Picture	IAPS_29	1	2.864	n/a	286.144
264.701	2.006	Blank	13	Picture	BLANK	1	0.858	n/a	291.134
267.566	n/a	ConfirmRating	13	Response	n/a	1	n/a	0	293.998
267.586	4.012	ITI	14	Picture	Fixation+	4	13.5	n/a	294.019
271.615	2.006	Cue	14	Picture	Maintain	4	11.477	n/a	298.047
273.621	4.99	Pic	14	Picture	IAPS_55	4	6.487	n/a	300.053
278.611	2.006	Blank	14	Picture	BLANK	4	4.481	n/a	305.044
285.098	n/a	ConfirmRating	14	Response	n/a	4	n/a	7	311.531
285.127	5.007	ITI	15	Picture	Fixation+	3	17.505	n/a	311.559
290.15	2.006	Cue	15	Picture	Suppress	3	15.483	n/a	316.582
292.156	4.99	Pic	15	Picture	IAPS_04	3	10.493	n/a	318.588
297.146	2.006	Blank	15	Picture	BLANK	3	8.487	n/a	323.579
307.639	n/a	ConfirmRating	15	Response	n/a	3	n/a	0	334.071
307.657	6.002	ITI	16	Picture	Fixation+	2	15.052	n/a	334.09
313.675	2.006	Cue	16	Picture	Enhance	2	13.029	n/a	340.108
315.681	4.99	Pic	16	Picture	IAPS_40	2	8.039	n/a	342.114
320.671	2.006	Blank	16	Picture	BLANK	2	6.033	n/a	347.104
328.71	n/a	ConfirmRating	16	Response	n/a	2	n/a	5	355.143
328.729	6.002	ITI	17	Picture	Fixation+	1	9.609	n/a	355.161
334.747	2.006	Cue	17	Picture	Maintain	1	7.586	n/a	361.179
336.753	4.99	Pic	17	Picture	IAPS_30	1	2.596	n/a	363.185
341.743	2.006	Blank	17	Picture	BLANK	1	0.59	n/a	368.175
344.339	n/a	ConfirmRating	17	Response	n/a	1	n/a	0	370.772
344.362	4.012	ITI	18	Picture	Fixation+	3	14.016	n/a	370.795
348.391	2.006	Cue	18	Picture	Suppress	3	11.994	n/a	374.824
350.397	4.99	Pic	18	Picture	IAPS_05	3	7.003	n/a	376.83
355.387	2.006	Blank	18	Picture	BLANK	3	4.998	n/a	381.82
362.391	n/a	ConfirmRating	18	Response	n/a	3	n/a	5	388.823
362.417	5.007	ITI	19	Picture	Fixation+	4	9.413	n/a	388.849
367.44	2.006	Cue	19	Picture	Maintain	4	7.39	n/a	393.873
369.446	4.99	Pic	19	Picture	IAPS_58	4	2.4	n/a	395.879
374.436	2.006	Blank	19	Picture	BLANK	4	0.394	n/a	400.869
376.837	n/a	ConfirmRating	19	Response	n/a	4	n/a	0	403.269
376.857	6.002	ITI	20	Picture	Fixation+	4	9.507	n/a	403.289
382.875	2.006	Cue	20	Picture	Maintain	4	7.484	n/a	409.307
384.881	4.99	Pic	20	Picture	IAPS_47	4	2.494	n/a	411.313
389.871	2.006	Blank	20	Picture	BLANK	4	0.488	n/a	416.304
392.365	n/a	ConfirmRating	20	Response	n/a	4	n/a	0	418.798
392.391	5.007	ITI	21	Picture	Fixation+	3	14.861	n/a	418.824
397.414	2.006	Cue	21	Picture	Suppress	3	12.839	n/a	423.847
399.42	4.99	Pic	21	Picture	IAPS_06	3	7.848	n/a	425.853
404.411	2.006	Blank	21	Picture	BLANK	3	5.842	n/a	430.843
412.259	n/a	ConfirmRating	21	Response	n/a	3	n/a	0	438.691
412.285	4.012	ITI	22	Picture	Fixation+	1	9.605	n/a	438.718
416.314	2.006	Cue	22	Picture	Maintain	1	7.583	n/a	442.747
418.32	4.99	Pic	22	Picture	IAPS_16	1	2.592	n/a	444.753
423.31	2.006	Blank	22	Picture	BLANK	1	0.586	n/a	449.743
425.903	n/a	ConfirmRating	22	Response	n/a	1	n/a	0	452.335
425.93	4.012	ITI	23	Picture	Fixation+	2	15.204	n/a	452.362
429.958	2.006	Cue	23	Picture	Enhance	2	13.182	n/a	456.391
431.964	4.99	Pic	23	Picture	IAPS_41	2	8.192	n/a	458.397
436.955	2.006	Blank	23	Picture	BLANK	2	6.186	n/a	463.387
445.146	n/a	ConfirmRating	23	Response	n/a	2	n/a	5	471.579
445.178	5.007	ITI	24	Picture	Fixation+	1	10.304	n/a	471.61
450.201	2.006	Cue	24	Picture	Maintain	1	8.282	n/a	476.634
452.207	4.99	Pic	24	Picture	IAPS_17	1	3.292	n/a	478.64
457.197	2.006	Blank	24	Picture	BLANK	1	1.286	n/a	483.63
460.489	n/a	ConfirmRating	24	Response	n/a	1	n/a	0	486.921
460.513	4.012	ITI	25	Picture	Fixation+	2	12.399	n/a	486.946
464.542	2.006	Cue	25	Picture	Enhance	2	10.377	n/a	490.974
466.548	4.99	Pic	25	Picture	IAPS_42	2	5.387	n/a	492.98
471.538	2.006	Blank	25	Picture	BLANK	2	3.381	n/a	497.971
476.925	n/a	ConfirmRating	25	Response	n/a	2	n/a	5	503.357
476.943	6.002	ITI	26	Picture	Fixation+	4	9.643	n/a	503.375
482.961	2.006	Cue	26	Picture	Maintain	4	7.621	n/a	509.393
484.967	4.99	Pic	26	Picture	IAPS_50	4	2.63	n/a	511.399
489.957	2.006	Blank	26	Picture	BLANK	4	0.624	n/a	516.389
492.587	n/a	ConfirmRating	26	Response	n/a	4	n/a	0	519.02
492.61	5.007	ITI	27	Picture	Fixation+	3	16.5	n/a	519.042
497.633	2.006	Cue	27	Picture	Suppress	3	14.477	n/a	524.065
499.639	4.99	Pic	27	Picture	IAPS_07	3	9.487	n/a	526.072
504.629	2.006	Blank	27	Picture	BLANK	3	7.481	n/a	531.062
514.116	n/a	ConfirmRating	27	Response	n/a	3	n/a	7	540.548
514.145	5.007	ITI	28	Picture	Fixation+	2	10.518	n/a	540.578
519.169	2.006	Cue	28	Picture	Enhance	2	8.495	n/a	545.601
521.175	4.99	Pic	28	Picture	IAPS_43	2	3.505	n/a	547.607
526.165	2.006	Blank	28	Picture	BLANK	2	1.499	n/a	552.597
529.67	n/a	ConfirmRating	28	Response	n/a	2	n/a	0	556.102
529.696	4.012	ITI	29	Picture	Fixation+	3	15.227	n/a	556.129
533.725	2.006	Cue	29	Picture	Suppress	3	13.204	n/a	560.157
535.731	4.99	Pic	29	Picture	IAPS_08	3	8.214	n/a	562.163
540.721	2.006	Blank	29	Picture	BLANK	3	6.208	n/a	567.154
548.935	n/a	ConfirmRating	29	Response	n/a	3	n/a	7	575.368
548.961	15.004	Rest	29	Picture	Rest	n/a	-15.029	n/a	575.393
563.981	5.007	ITI	30	Picture	Fixation+	4	12.659	n/a	590.414
569.004	2.006	Cue	30	Picture	Maintain	4	10.636	n/a	595.437
571.01	4.99	Pic	30	Picture	IAPS_53	4	5.646	n/a	597.443
576.001	2.006	Blank	30	Picture	BLANK	4	3.64	n/a	602.433
581.647	n/a	ConfirmRating	30	Response	n/a	4	n/a	0	608.079
581.671	6.002	ITI	31	Picture	Fixation+	1	9.997	n/a	608.103
587.689	2.006	Cue	31	Picture	Maintain	1	7.975	n/a	614.121
589.695	4.99	Pic	31	Picture	IAPS_18	1	2.985	n/a	616.127
594.685	2.006	Blank	31	Picture	BLANK	1	0.979	n/a	621.117
597.669	n/a	ConfirmRating	31	Response	n/a	1	n/a	0	624.102
597.702	4.012	ITI	32	Picture	Fixation+	3	15.75	n/a	624.135
601.731	2.006	Cue	32	Picture	Suppress	3	13.727	n/a	628.163
603.737	4.99	Pic	32	Picture	IAPS_09	3	8.737	n/a	630.169
608.727	2.006	Blank	32	Picture	BLANK	3	6.731	n/a	635.16
617.464	n/a	ConfirmRating	32	Response	n/a	3	n/a	7	643.897
617.481	5.007	ITI	33	Picture	Fixation+	1	28.298	n/a	643.913
622.504	2.006	Cue	33	Picture	Maintain	1	26.275	n/a	648.937
624.51	4.99	Pic	33	Picture	IAPS_19	1	21.285	n/a	650.943
629.5	2.006	Blank	33	Picture	BLANK	1	19.279	n/a	655.933
650.785	n/a	ConfirmRating	33	Response	n/a	1	n/a	5	677.218
650.804	4.012	ITI	34	Picture	Fixation+	2	15.54	n/a	677.236
654.832	2.006	Cue	34	Picture	Enhance	2	13.518	n/a	681.265
656.839	4.99	Pic	34	Picture	IAPS_44	2	8.527	n/a	683.271
661.829	2.006	Blank	34	Picture	BLANK	2	6.521	n/a	688.261
670.356	n/a	ConfirmRating	34	Response	n/a	2	n/a	6	696.789
670.383	6.002	ITI	35	Picture	Fixation+	4	9.972	n/a	696.816
676.402	2.006	Cue	35	Picture	Maintain	4	7.949	n/a	702.834
678.408	4.99	Pic	35	Picture	IAPS_56	4	2.959	n/a	704.84
683.398	2.006	Blank	35	Picture	BLANK	4	0.953	n/a	709.83
686.357	n/a	ConfirmRating	35	Response	n/a	4	n/a	0	712.789
686.382	5.007	ITI	36	Picture	Fixation+	3	13.394	n/a	712.814
691.405	2.006	Cue	36	Picture	Suppress	3	11.371	n/a	717.838
693.411	4.99	Pic	36	Picture	IAPS_10	3	6.381	n/a	719.844
698.402	2.006	Blank	36	Picture	BLANK	3	4.375	n/a	724.834
704.782	n/a	ConfirmRating	36	Response	n/a	3	n/a	3	731.215
704.801	6.002	ITI	37	Picture	Fixation+	4	10.322	n/a	731.234
710.819	2.006	Cue	37	Picture	Maintain	4	8.299	n/a	737.251
712.825	4.99	Pic	37	Picture	IAPS_59	4	3.309	n/a	739.258
717.815	2.006	Blank	37	Picture	BLANK	4	1.303	n/a	744.248
721.124	n/a	ConfirmRating	37	Response	n/a	4	n/a	0	747.557
721.148	5.007	ITI	38	Picture	Fixation+	2	12.538	n/a	747.58
726.171	2.006	Cue	38	Picture	Enhance	2	10.516	n/a	752.604
728.177	4.99	Pic	38	Picture	IAPS_45	2	5.526	n/a	754.61
733.167	2.006	Blank	38	Picture	BLANK	2	3.52	n/a	759.6
738.693	n/a	ConfirmRating	38	Response	n/a	2	n/a	7	765.125
738.721	4.012	ITI	39	Picture	Fixation+	1	12.96	n/a	765.154
