onset	duration	trial_type	event_type	time_until_response	response_time	trial_number	block_num_within_trial	image_seq_num_within_block	question_seq_num_within_block	image_seq_num	picture_number	condition	question_type	block_type	rating	rating_computed	onset_uncorrected	KDEV_imagefile
0.003	10.014	ITI	Fixation+	107.137	n/a	1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	27.316	n/a
10.033	0.497	angry	Picture	106.623	n/a	1	1	1	n/a	1	108	3	n/a	n/a	n/a	n/a	37.347	AM09ANS.jpg
10.53	0.514	Blank	Blank	106.109	n/a	1	1	1	n/a	1	n/a	3	n/a	n/a	n/a	n/a	37.844	n/a
11.061	0.497	angry	Picture	105.596	n/a	1	1	2	n/a	2	99	3	n/a	n/a	n/a	n/a	38.374	AF31ANS.jpg
11.558	0.514	Blank	Blank	105.082	n/a	1	1	2	n/a	2	n/a	3	n/a	n/a	n/a	n/a	38.872	n/a
12.089	0.497	angry	Picture	104.568	n/a	1	1	3	n/a	3	98	3	n/a	n/a	n/a	n/a	39.402	BF29ANS.jpg
12.586	0.514	Blank	Blank	104.054	n/a	1	1	3	n/a	3	n/a	3	n/a	n/a	n/a	n/a	39.9	n/a
13.116	0.497	angry	Picture	103.54	n/a	1	1	4	n/a	4	107	3	n/a	n/a	n/a	n/a	40.43	BM08ANS.jpg
13.614	0.514	Blank	Blank	103.026	n/a	1	1	4	n/a	4	n/a	3	n/a	n/a	n/a	n/a	40.928	n/a
14.144	0.497	angry	Picture	102.512	n/a	1	1	5	n/a	5	104	3	n/a	n/a	n/a	n/a	41.458	BM05ANS.jpg
14.642	0.514	Blank	Blank	101.998	n/a	1	1	5	n/a	5	n/a	3	n/a	n/a	n/a	n/a	41.956	n/a
15.172	0.497	angry	Picture	101.484	n/a	1	1	6	n/a	6	101	3	n/a	n/a	n/a	n/a	42.486	AM01ANS.jpg
15.67	0.514	Blank	Blank	100.97	n/a	1	1	6	n/a	6	n/a	3	n/a	n/a	n/a	n/a	42.983	n/a
16.2	0.497	angry	Picture	100.456	n/a	1	1	7	n/a	7	103	3	n/a	n/a	n/a	n/a	43.514	AM04ANS.jpg
16.698	0.514	Blank	Blank	99.942	n/a	1	1	7	n/a	7	n/a	3	n/a	n/a	n/a	n/a	44.011	n/a
17.228	0.497	angry	Picture	99.428	n/a	1	1	8	n/a	8	111	3	n/a	n/a	n/a	n/a	44.542	BM12ANS.jpg
17.725	0.514	Blank	Blank	98.914	n/a	1	1	8	n/a	8	n/a	3	n/a	n/a	n/a	n/a	45.039	n/a
18.256	0.497	angry	Picture	98.4	n/a	1	1	9	n/a	9	110	3	n/a	n/a	n/a	n/a	45.57	AM11ANS.jpg
18.753	0.514	Blank	Blank	97.886	n/a	1	1	9	n/a	9	n/a	3	n/a	n/a	n/a	n/a	46.067	n/a
19.284	0.497	angry	Picture	97.372	n/a	1	1	10	n/a	10	85	3	n/a	n/a	n/a	n/a	46.597	BF07ANS.jpg
19.781	0.514	Blank	Blank	96.858	n/a	1	1	10	n/a	10	n/a	3	n/a	n/a	n/a	n/a	47.095	n/a
20.312	0.497	angry	Picture	96.344	n/a	1	1	11	n/a	11	87	3	n/a	n/a	n/a	n/a	47.625	BF11ANS.jpg
20.809	0.514	Blank	Blank	95.831	n/a	1	1	11	n/a	11	n/a	3	n/a	n/a	n/a	n/a	48.123	n/a
21.34	0.497	angry	Picture	95.317	n/a	1	1	12	n/a	12	91	3	n/a	n/a	n/a	n/a	48.653	AF20ANS.jpg
21.837	0.514	Blank	Blank	94.803	n/a	1	1	12	n/a	12	n/a	3	n/a	n/a	n/a	n/a	49.151	n/a
22.367	0.497	angry	Picture	94.289	n/a	1	1	13	n/a	13	115	3	n/a	n/a	n/a	n/a	49.681	AM23ANS.jpg
22.865	0.514	Blank	Blank	93.775	n/a	1	1	13	n/a	13	n/a	3	n/a	n/a	n/a	n/a	50.178	n/a
23.395	0.497	angry	Picture	93.261	n/a	1	1	14	n/a	14	97	3	n/a	n/a	n/a	n/a	50.709	BF28ANS.jpg
23.893	0.514	Blank	Blank	92.747	n/a	1	1	14	n/a	14	n/a	3	n/a	n/a	n/a	n/a	51.206	n/a
24.423	0.497	angry	Picture	92.233	n/a	1	1	15	n/a	15	82	3	n/a	n/a	n/a	n/a	51.737	AF03ANS.jpg
24.921	0.514	Blank	Blank	91.719	n/a	1	1	15	n/a	15	n/a	3	n/a	n/a	n/a	n/a	52.234	n/a
25.451	0.497	angry	Picture	91.205	n/a	1	1	16	n/a	16	96	3	n/a	n/a	n/a	n/a	52.765	AF26ANS.jpg
25.948	0.514	Blank	Blank	90.691	n/a	1	1	16	n/a	16	n/a	3	n/a	n/a	n/a	n/a	53.262	n/a
26.479	0.497	angry	Picture	90.177	n/a	1	1	17	n/a	17	109	3	n/a	n/a	n/a	n/a	53.793	AM10ANS.jpg
26.976	0.514	Blank	Blank	89.663	n/a	1	1	17	n/a	17	n/a	3	n/a	n/a	n/a	n/a	54.29	n/a
27.507	0.497	angry	Picture	89.149	n/a	1	1	18	n/a	18	114	3	n/a	n/a	n/a	n/a	54.821	AM22ANS.jpg
28.004	0.514	Blank	Blank	88.635	n/a	1	1	18	n/a	18	n/a	3	n/a	n/a	n/a	n/a	55.318	n/a
28.535	0.497	angry	Picture	88.121	n/a	1	1	19	n/a	19	120	3	n/a	n/a	n/a	n/a	55.849	AM35ANS.jpg
29.032	0.514	Blank	Blank	87.608	n/a	1	1	19	n/a	19	n/a	3	n/a	n/a	n/a	n/a	56.346	n/a
29.563	0.497	angry	Picture	87.094	n/a	1	1	20	n/a	20	81	3	n/a	n/a	n/a	n/a	56.876	AF01ANS.jpg
30.06	0.514	Blank	Blank	86.58	n/a	1	1	20	n/a	20	n/a	3	n/a	n/a	n/a	n/a	57.374	n/a
30.591	10.014	ITI	Fixation+	76.549	n/a	1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	57.904	n/a
40.621	0.497	neutral	Picture	76.036	n/a	1	2	1	n/a	21	28	1	n/a	n/a	n/a	n/a	67.934	AM09NES.jpg
41.118	0.514	Blank	Blank	75.522	n/a	1	2	1	n/a	21	n/a	1	n/a	n/a	n/a	n/a	68.432	n/a
41.648	0.497	neutral	Picture	75.008	n/a	1	2	2	n/a	22	27	1	n/a	n/a	n/a	n/a	68.962	BM08NES.jpg
42.146	0.514	Blank	Blank	74.494	n/a	1	2	2	n/a	22	n/a	1	n/a	n/a	n/a	n/a	69.46	n/a
42.676	0.497	neutral	Picture	73.98	n/a	1	2	3	n/a	23	16	1	n/a	n/a	n/a	n/a	69.99	AF26NES.jpg
43.174	0.514	Blank	Blank	73.466	n/a	1	2	3	n/a	23	n/a	1	n/a	n/a	n/a	n/a	70.487	n/a
43.704	0.497	neutral	Picture	72.952	n/a	1	2	4	n/a	24	3	1	n/a	n/a	n/a	n/a	71.018	BF04NES.jpg
44.202	0.514	Blank	Blank	72.438	n/a	1	2	4	n/a	24	n/a	1	n/a	n/a	n/a	n/a	71.515	n/a
44.732	0.497	neutral	Picture	71.924	n/a	1	2	5	n/a	25	32	1	n/a	n/a	n/a	n/a	72.046	AM14NES.jpg
45.23	0.514	Blank	Blank	71.41	n/a	1	2	5	n/a	25	n/a	1	n/a	n/a	n/a	n/a	72.543	n/a
45.76	0.497	neutral	Picture	70.896	n/a	1	2	6	n/a	26	37	1	n/a	n/a	n/a	n/a	73.074	BM25NES.jpg
46.257	0.514	Blank	Blank	70.382	n/a	1	2	6	n/a	26	n/a	1	n/a	n/a	n/a	n/a	73.571	n/a
46.788	0.497	neutral	Picture	69.868	n/a	1	2	7	n/a	27	15	1	n/a	n/a	n/a	n/a	74.102	AF25NES.jpg
47.285	0.514	Blank	Blank	69.354	n/a	1	2	7	n/a	27	n/a	1	n/a	n/a	n/a	n/a	74.599	n/a
47.816	0.497	neutral	Picture	68.84	n/a	1	2	8	n/a	28	23	1	n/a	n/a	n/a	n/a	75.129	AM04NES.jpg
48.313	0.514	Blank	Blank	68.326	n/a	1	2	8	n/a	28	n/a	1	n/a	n/a	n/a	n/a	75.627	n/a
