onset	duration	trial_type	trial_number	event_type	cue_to_participant	stimulus_type	time_until_response	rated_success_of_regulation	onset_uncorrected
0.015	10.014	Instruction	-1	Picture	Instruction	n/a	n/a	n/a	29.555
10.046	5.007	ITI	0	Picture	Fixation+	1	15.849	n/a	39.585
15.069	2.006	Cue	0	Picture	Maintain	1	13.826	n/a	44.608
17.075	4.99	Pic	0	Picture	IAPS_01	1	8.836	n/a	46.614
22.065	2.006	Blank	0	Picture	BLANK	1	6.83	n/a	51.604
30.901	n/a	ConfirmRating	0	Response	n/a	1	n/a	3	60.441
30.918	6.002	ITI	1	Picture	Fixation+	2	17.28	n/a	60.457
36.936	2.006	Cue	1	Picture	Enhance	2	15.258	n/a	66.475
38.942	4.99	Pic	1	Picture	IAPS_26	2	10.267	n/a	68.481
43.932	2.006	Blank	1	Picture	BLANK	2	8.261	n/a	73.472
54.2	n/a	ConfirmRating	1	Response	n/a	2	n/a	5	83.739
54.228	4.012	ITI	2	Picture	Fixation+	3	13.038	n/a	83.767
58.257	2.006	Cue	2	Picture	Suppress	3	11.015	n/a	87.796
60.263	4.99	Pic	2	Picture	IAPS_36	3	6.025	n/a	89.802
65.253	2.006	Blank	2	Picture	BLANK	3	4.019	n/a	94.792
71.278	n/a	ConfirmRating	2	Response	n/a	3	n/a	0	100.817
71.304	5.007	ITI	3	Picture	Fixation+	4	13.768	n/a	100.843
76.327	2.006	Cue	3	Picture	Maintain	4	11.745	n/a	105.867
78.333	4.99	Pic	3	Picture	IAPS_46	4	6.755	n/a	107.873
83.324	2.006	Blank	3	Picture	BLANK	4	4.749	n/a	112.863
90.078	n/a	ConfirmRating	3	Response	n/a	4	n/a	3	119.617
90.104	5.007	ITI	4	Picture	Fixation+	4	14.053	n/a	119.643
95.128	2.006	Cue	4	Picture	Maintain	4	12.03	n/a	124.667
97.134	4.99	Pic	4	Picture	IAPS_49	4	7.04	n/a	126.673
102.124	2.006	Blank	4	Picture	BLANK	4	5.034	n/a	131.663
109.164	n/a	ConfirmRating	4	Response	n/a	4	n/a	6	138.703
109.186	6.002	ITI	5	Picture	Fixation+	2	11.571	n/a	138.726
115.205	2.006	Cue	5	Picture	Enhance	2	9.548	n/a	144.744
117.211	4.99	Pic	5	Picture	IAPS_27	2	4.558	n/a	146.75
122.201	2.006	Blank	5	Picture	BLANK	2	2.552	n/a	151.74
126.759	n/a	ConfirmRating	5	Response	n/a	2	n/a	6	156.298
126.776	4.012	ITI	6	Picture	Fixation+	1	12.31	n/a	156.316
130.805	2.006	Cue	6	Picture	Maintain	1	10.287	n/a	160.344
132.811	4.99	Pic	6	Picture	IAPS_02	1	5.297	n/a	162.35
137.801	2.006	Blank	6	Picture	BLANK	1	3.291	n/a	167.34
143.098	n/a	ConfirmRating	6	Response	n/a	1	n/a	2	172.637
143.123	6.002	ITI	7	Picture	Fixation+	3	10.582	n/a	172.662
149.141	2.006	Cue	7	Picture	Suppress	3	8.56	n/a	178.68
151.147	4.99	Pic	7	Picture	IAPS_37	3	3.57	n/a	180.686
156.138	2.006	Blank	7	Picture	BLANK	3	1.564	n/a	185.677
159.707	n/a	ConfirmRating	7	Response	n/a	3	n/a	0	189.246
159.735	5.007	ITI	8	Picture	Fixation+	4	11.46	n/a	189.274
164.758	2.006	Cue	8	Picture	Maintain	4	9.437	n/a	194.298
166.764	4.99	Pic	8	Picture	IAPS_52	4	4.447	n/a	196.304
171.755	2.006	Blank	8	Picture	BLANK	4	2.441	n/a	201.294
176.202	n/a	ConfirmRating	8	Response	n/a	4	n/a	6	205.741
176.231	6.002	ITI	9	Picture	Fixation+	1	13.801	n/a	205.77
182.249	2.006	Cue	9	Picture	Maintain	1	11.778	n/a	211.788
184.255	4.99	Pic	9	Picture	IAPS_03	1	6.788	n/a	213.794
189.245	2.006	Blank	9	Picture	BLANK	1	4.782	n/a	218.784
196.033	n/a	ConfirmRating	9	Response	n/a	1	n/a	3	225.572
196.059	5.007	ITI	10	Picture	Fixation+	2	11.26	n/a	225.598
201.082	2.006	Cue	10	Picture	Enhance	2	9.238	n/a	230.621
203.089	4.99	Pic	10	Picture	IAPS_28	2	4.247	n/a	232.628
208.079	2.006	Blank	10	Picture	BLANK	2	2.241	n/a	237.618
212.326	n/a	ConfirmRating	10	Response	n/a	2	n/a	6	241.865
212.356	4.012	ITI	11	Picture	Fixation+	3	12.075	n/a	241.895
216.385	2.006	Cue	11	Picture	Suppress	3	10.052	n/a	245.924
218.391	4.99	Pic	11	Picture	IAPS_38	3	5.062	n/a	247.93
223.381	2.006	Blank	11	Picture	BLANK	3	3.056	n/a	252.92
228.443	n/a	ConfirmRating	11	Response	n/a	3	n/a	0	257.982
228.47	6.002	ITI	12	Picture	Fixation+	2	12.747	n/a	258.01
234.489	2.006	Cue	12	Picture	Enhance	2	10.725	n/a	264.028
236.495	4.99	Pic	12	Picture	IAPS_29	2	5.735	n/a	266.034
241.485	2.006	Blank	12	Picture	BLANK	2	3.728	n/a	271.024
247.219	n/a	ConfirmRating	12	Response	n/a	2	n/a	0	276.759
247.238	5.007	ITI	13	Picture	Fixation+	1	12.586	n/a	276.777
252.261	2.006	Cue	13	Picture	Maintain	1	10.563	n/a	281.8
254.267	4.99	Pic	13	Picture	IAPS_04	1	5.573	n/a	283.806
259.257	2.006	Blank	13	Picture	BLANK	1	3.567	n/a	288.796
264.83	n/a	ConfirmRating	13	Response	n/a	1	n/a	2	294.369
264.861	4.012	ITI	14	Picture	Fixation+	4	12.151	n/a	294.4
268.889	2.006	Cue	14	Picture	Maintain	4	10.128	n/a	298.429
270.895	4.99	Pic	14	Picture	IAPS_55	4	5.138	n/a	300.435
275.886	2.006	Blank	14	Picture	BLANK	4	3.132	n/a	305.425
281.024	n/a	ConfirmRating	14	Response	n/a	4	n/a	5	310.563
281.042	5.007	ITI	15	Picture	Fixation+	3	11.076	n/a	310.581
286.065	2.006	Cue	15	Picture	Suppress	3	9.053	n/a	315.604
288.071	4.99	Pic	15	Picture	IAPS_39	3	4.063	n/a	317.61
293.061	2.006	Blank	15	Picture	BLANK	3	2.057	n/a	322.6
297.124	n/a	ConfirmRating	15	Response	n/a	3	n/a	2	326.664
297.156	6.002	ITI	16	Picture	Fixation+	2	14.351	n/a	326.695
