onset	duration	trial_type	trial_number	event_type	cue_to_participant	stimulus_type	time_until_response	rated_success_of_regulation	onset_uncorrected
0.001	10.004	Instruction	-1	Picture	Instruction	n/a	n/a	n/a	30.811
10.006	5.006	ITI	0	Picture	Fixation+	1	14.21	n/a	40.816
15.013	2.006	Cue	0	Picture	Maintain	1	12.204	n/a	45.823
17.018	4.994	Pic	0	Picture	IAPS_01	1	7.21	n/a	47.828
22.012	2.002	Blank	0	Picture	BLANK	1	5.208	n/a	52.822
29.223	n/a	ConfirmRating	0	Response	n/a	1	n/a	6	60.033
29.254	6.001	ITI	1	Picture	Fixation+	2	10.863	n/a	60.064
35.255	2.006	Cue	1	Picture	Enhance	2	8.858	n/a	66.065
37.261	4.994	Pic	1	Picture	IAPS_26	2	3.864	n/a	68.071
42.255	2.002	Blank	1	Picture	BLANK	2	1.861	n/a	73.065
46.118	n/a	ConfirmRating	1	Response	n/a	2	n/a	7	76.928
46.148	4.012	ITI	2	Picture	Fixation+	3	11.771	n/a	76.957
50.16	2.006	Cue	2	Picture	Suppress	3	9.765	n/a	80.97
52.165	4.994	Pic	2	Picture	IAPS_36	3	4.771	n/a	82.975
57.159	2.002	Blank	2	Picture	BLANK	3	2.769	n/a	87.969
61.93	n/a	ConfirmRating	2	Response	n/a	3	n/a	6	92.74
61.947	5.006	ITI	3	Picture	Fixation+	4	11.162	n/a	92.757
66.954	2.006	Cue	3	Picture	Maintain	4	9.156	n/a	97.764
68.96	4.994	Pic	3	Picture	IAPS_46	4	4.162	n/a	99.769
73.954	2.002	Blank	3	Picture	BLANK	4	2.16	n/a	104.763
78.116	n/a	ConfirmRating	3	Response	n/a	4	n/a	6	108.926
78.145	5.006	ITI	4	Picture	Fixation+	4	10.735	n/a	108.954
83.151	2.006	Cue	4	Picture	Maintain	4	8.729	n/a	113.961
85.157	4.994	Pic	4	Picture	IAPS_49	4	3.735	n/a	115.967
90.151	2.002	Blank	4	Picture	BLANK	4	1.732	n/a	120.961
93.886	n/a	ConfirmRating	4	Response	n/a	4	n/a	6	124.695
93.911	6.001	ITI	5	Picture	Fixation+	2	11.307	n/a	124.721
99.912	2.006	Cue	5	Picture	Enhance	2	9.301	n/a	130.722
101.918	4.994	Pic	5	Picture	IAPS_27	2	4.307	n/a	132.728
106.912	2.002	Blank	5	Picture	BLANK	2	2.305	n/a	137.722
111.219	n/a	ConfirmRating	5	Response	n/a	2	n/a	7	142.029
111.236	4.012	ITI	6	Picture	Fixation+	1	10.27	n/a	142.046
115.248	2.006	Cue	6	Picture	Maintain	1	8.264	n/a	146.058
117.254	4.994	Pic	6	Picture	IAPS_02	1	3.27	n/a	148.063
122.248	2.002	Blank	6	Picture	BLANK	1	1.267	n/a	153.057
125.517	n/a	ConfirmRating	6	Response	n/a	1	n/a	5	156.327
125.543	6.001	ITI	7	Picture	Fixation+	3	10.507	n/a	156.353
131.545	2.006	Cue	7	Picture	Suppress	3	8.501	n/a	162.355
133.55	4.994	Pic	7	Picture	IAPS_37	3	3.507	n/a	164.36
138.544	2.002	Blank	7	Picture	BLANK	3	1.505	n/a	169.354
142.052	n/a	ConfirmRating	7	Response	n/a	3	n/a	6	172.862
142.072	5.006	ITI	8	Picture	Fixation+	4	10.737	n/a	172.882
147.079	2.006	Cue	8	Picture	Maintain	4	8.731	n/a	177.889
149.085	4.994	Pic	8	Picture	IAPS_52	4	3.737	n/a	179.894
154.079	2.002	Blank	8	Picture	BLANK	4	1.735	n/a	184.888
157.816	n/a	ConfirmRating	8	Response	n/a	4	n/a	5	188.625
157.839	6.001	ITI	9	Picture	Fixation+	1	10.541	n/a	188.649
163.84	2.006	Cue	9	Picture	Maintain	1	8.535	n/a	194.65
165.846	4.994	Pic	9	Picture	IAPS_03	1	3.541	n/a	196.656
170.84	2.002	Blank	9	Picture	BLANK	1	1.539	n/a	201.65
174.381	n/a	ConfirmRating	9	Response	n/a	1	n/a	6	205.191
174.401	5.006	ITI	10	Picture	Fixation+	2	10.168	n/a	205.211
179.408	2.006	Cue	10	Picture	Enhance	2	8.162	n/a	210.218
181.413	4.994	Pic	10	Picture	IAPS_28	2	3.168	n/a	212.223
186.407	2.002	Blank	10	Picture	BLANK	2	1.166	n/a	217.217
189.575	n/a	ConfirmRating	10	Response	n/a	2	n/a	6	220.385
189.603	4.012	ITI	11	Picture	Fixation+	3	9.748	n/a	220.413
193.615	2.006	Cue	11	Picture	Suppress	3	7.741	n/a	224.425
195.621	4.994	Pic	11	Picture	IAPS_38	3	2.747	n/a	226.431
200.615	2.002	Blank	11	Picture	BLANK	3	0.745	n/a	231.425
203.363	n/a	ConfirmRating	11	Response	n/a	3	n/a	0	234.173
203.38	6.001	ITI	12	Picture	Fixation+	2	10.097	n/a	234.19
209.382	2.006	Cue	12	Picture	Enhance	2	8.091	n/a	240.192
211.387	4.994	Pic	12	Picture	IAPS_29	2	3.097	n/a	242.197
216.381	2.002	Blank	12	Picture	BLANK	2	1.095	n/a	247.191
219.478	n/a	ConfirmRating	12	Response	n/a	2	n/a	5	250.288
219.511	5.0	ITI	13	Picture	Fixation+	1	9.751	n/a	250.321
224.535	2.0	Cue	13	Picture	Maintain	1	7.728	n/a	255.344
226.535	4.98	Pic	13	Picture	IAPS_04	1	2.748	n/a	257.344
231.514	2.0	Blank	13	Picture	BLANK	1	0.748	n/a	262.324
234.262	n/a	ConfirmRating	13	Response	n/a	1	n/a	5	265.072
234.266	4.012	ITI	14	Picture	Fixation+	4	9.424	n/a	265.076
238.279	2.006	Cue	14	Picture	Maintain	4	7.418	n/a	269.089
240.284	4.994	Pic	14	Picture	IAPS_55	4	2.424	n/a	271.094
245.278	2.002	Blank	14	Picture	BLANK	4	0.421	n/a	276.088
247.702	n/a	ConfirmRating	14	Response	n/a	4	n/a	0	278.512
247.712	5.006	ITI	15	Picture	Fixation+	3	9.867	n/a	278.522
252.719	2.006	Cue	15	Picture	Suppress	3	7.861	n/a	283.529
254.724	4.994	Pic	15	Picture	IAPS_39	3	2.867	n/a	285.534
259.718	2.002	Blank	15	Picture	BLANK	3	0.865	n/a	290.528
262.586	n/a	ConfirmRating	15	Response	n/a	3	n/a	3	293.395
262.616	6.001	ITI	16	Picture	Fixation+	2	10.712	n/a	293.426
268.618	2.006	Cue	16	Picture	Enhance	2	8.706	n/a	299.428
270.623	4.994	Pic	16	Picture	IAPS_30	2	3.712	n/a	301.433
275.617	2.002	Blank	16	Picture	BLANK	2	1.71	n/a	306.427
279.329	n/a	ConfirmRating	16	Response	n/a	2	n/a	6	310.139
279.344	6.001	ITI	17	Picture	Fixation+	1	9.375	n/a	310.154
285.346	2.006	Cue	17	Picture	Maintain	1	7.369	n/a	316.156
287.351	4.994	Pic	17	Picture	IAPS_05	1	2.375	n/a	318.161
292.345	2.002	Blank	17	Picture	BLANK	1	0.373	n/a	323.155
294.72	n/a	ConfirmRating	17	Response	n/a	1	n/a	0	325.53
294.746	4.012	ITI	18	Picture	Fixation+	3	10.407	n/a	325.556
298.758	2.006	Cue	18	Picture	Suppress	3	8.401	n/a	329.568
300.764	4.994	Pic	18	Picture	IAPS_40	3	3.407	n/a	331.573
305.758	2.002	Blank	18	Picture	BLANK	3	1.405	n/a	336.567
309.165	n/a	ConfirmRating	18	Response	n/a	3	n/a	3	339.975
309.186	5.006	ITI	19	Picture	Fixation+	4	9.574	n/a	339.996
314.193	2.006	Cue	19	Picture	Maintain	4	7.568	n/a	345.003
