onset	duration	trial_type	event_type	time_until_response	response_time	trial_number	block_num_within_trial	image_seq_num_within_block	question_seq_num_within_block	image_seq_num	picture_number	condition	question_type	block_type	rating	rating_computed	onset_uncorrected	KDEV_imagefile
0.002	10.002	ITI	Fixation+	95.559	n/a	1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	31.268	n/a
10.004	0.513	angry	Picture	95.045	n/a	1	1	1	n/a	1	46	2	n/a	n/a	n/a	n/a	41.27	AF09HAS.jpg
10.517	0.5	Blank	Blank	94.545	n/a	1	1	1	n/a	1	n/a	2	n/a	n/a	n/a	n/a	41.784	n/a
11.048	0.47	angry	Picture	94.045	n/a	1	1	2	n/a	2	69	2	n/a	n/a	n/a	n/a	42.314	AM10HAS.jpg
11.518	0.508	Blank	Blank	93.537	n/a	1	1	2	n/a	2	n/a	2	n/a	n/a	n/a	n/a	42.784	n/a
12.027	0.513	angry	Picture	93.023	n/a	1	1	3	n/a	3	71	2	n/a	n/a	n/a	n/a	43.293	BM12HAS.jpg
12.54	0.5	Blank	Blank	92.523	n/a	1	1	3	n/a	3	n/a	2	n/a	n/a	n/a	n/a	43.806	n/a
13.071	0.469	angry	Picture	92.023	n/a	1	1	4	n/a	4	51	2	n/a	n/a	n/a	n/a	44.337	AF20HAS.jpg
13.54	0.509	Blank	Blank	91.514	n/a	1	1	4	n/a	4	n/a	2	n/a	n/a	n/a	n/a	44.806	n/a
14.049	0.513	angry	Picture	91.0	n/a	1	1	5	n/a	5	67	2	n/a	n/a	n/a	n/a	45.316	BM08HAS.jpg
14.563	0.5	Blank	Blank	90.5	n/a	1	1	5	n/a	5	n/a	2	n/a	n/a	n/a	n/a	45.829	n/a
15.093	0.47	angry	Picture	90.0	n/a	1	1	6	n/a	6	60	2	n/a	n/a	n/a	n/a	46.36	AF32HAS.jpg
15.563	0.508	Blank	Blank	89.492	n/a	1	1	6	n/a	6	n/a	2	n/a	n/a	n/a	n/a	46.829	n/a
16.072	0.514	angry	Picture	88.978	n/a	1	1	7	n/a	7	42	2	n/a	n/a	n/a	n/a	47.338	AF03HAS.jpg
16.585	0.5	Blank	Blank	88.478	n/a	1	1	7	n/a	7	n/a	2	n/a	n/a	n/a	n/a	47.852	n/a
17.116	0.47	angry	Picture	87.977	n/a	1	1	8	n/a	8	55	2	n/a	n/a	n/a	n/a	48.382	AF25HAS.jpg
17.586	0.508	Blank	Blank	87.469	n/a	1	1	8	n/a	8	n/a	2	n/a	n/a	n/a	n/a	48.852	n/a
18.094	0.514	angry	Picture	86.955	n/a	1	1	9	n/a	9	72	2	n/a	n/a	n/a	n/a	49.361	AM14HAS.jpg
18.608	0.5	Blank	Blank	86.455	n/a	1	1	9	n/a	9	n/a	2	n/a	n/a	n/a	n/a	49.874	n/a
19.138	0.47	angry	Picture	85.955	n/a	1	1	10	n/a	10	63	2	n/a	n/a	n/a	n/a	50.405	AM04HAS.jpg
19.608	0.508	Blank	Blank	85.446	n/a	1	1	10	n/a	10	n/a	2	n/a	n/a	n/a	n/a	50.874	n/a
20.117	0.513	angry	Picture	84.932	n/a	1	1	11	n/a	11	58	2	n/a	n/a	n/a	n/a	51.383	BF29HAS.jpg
20.63	0.5	Blank	Blank	84.432	n/a	1	1	11	n/a	11	n/a	2	n/a	n/a	n/a	n/a	51.897	n/a
21.161	0.47	angry	Picture	83.932	n/a	1	1	12	n/a	12	48	2	n/a	n/a	n/a	n/a	52.427	AF14HAS.jpg
21.631	0.508	Blank	Blank	83.424	n/a	1	1	12	n/a	12	n/a	2	n/a	n/a	n/a	n/a	52.897	n/a
