onset	duration	response_time
12.6	n/a	0.265
18.1	n/a	0.186
24.9	n/a	0.208
33.4	n/a	0.001
38.3	n/a	3.932
43.9	n/a	0.001
48.6	n/a	3.711
52.1	n/a	0.321
54.9	n/a	0.248
61.7	n/a	0.218
68.4	n/a	0.279
74.7	n/a	0.235
77.6	n/a	0.293
84.0	n/a	0.215
91.2	n/a	0.209
100.4	n/a	0.236
109.7	n/a	0.239
117.9	n/a	0.207
121.2	n/a	0.243
129.9	n/a	0.202
132.7	n/a	0.274
138.7	n/a	0.223
146.8	n/a	0.215
150.9	n/a	0.221
156.2	n/a	0.214
159.9	n/a	0.240
164.9	n/a	0.237
169.0	n/a	0.245
178.6	n/a	0.224
186.4	n/a	1.027
190.2	n/a	0.398
193.6	n/a	0.245
203.4	n/a	0.280
211.6	n/a	0.287
218.6	n/a	0.294
225.8	n/a	0.256
236.0	n/a	0.244
244.8	n/a	0.261
249.5	n/a	0.278
255.6	n/a	0.255
265.1	n/a	0.232
269.7	n/a	0.233
273.8	n/a	0.250
282.8	n/a	0.214
290.7	n/a	0.233
