onset	duration	response_time
13.9	n/a	0.209
23.7	n/a	0.198
30.4	n/a	0.283
40.6	n/a	0.293
48.0	n/a	0.258
56.0	n/a	0.227
63.8	n/a	0.252
72.8	n/a	0.227
81.1	n/a	0.268
86.1	n/a	0.450
93.7	n/a	0.260
102.0	n/a	0.255
112.2	n/a	0.216
120.4	n/a	0.204
129.6	n/a	0.271
134.6	n/a	0.334
144.0	n/a	0.261
148.4	n/a	0.272
158.5	n/a	0.226
164.2	n/a	0.250
168.6	n/a	0.281
173.3	n/a	0.307
182.9	n/a	0.210
186.6	n/a	0.250
190.0	n/a	0.237
197.3	n/a	0.292
206.7	n/a	0.336
216.1	n/a	0.195
225.0	n/a	0.243
229.3	n/a	0.448
233.6	n/a	0.241
237.8	n/a	0.255
247.0	n/a	0.250
252.0	n/a	0.316
260.1	n/a	0.246
262.8	n/a	0.475
265.8	n/a	0.286
271.3	n/a	0.259
275.4	n/a	0.227
280.9	n/a	0.386
287.0	n/a	0.230
290.9	n/a	0.272
